"","huc6","states","name","areasqkm","areaacres"
"61","030401","NC,SC,VA","Upper Pee Dee",17708.95,4375973.43
"62","070101","MN","Mississippi Headwaters",29972.96,7406473.58
"63","080203","AR,MO","Lower White",14117.92,3488610.15
"64","110200","CO,KS,NM","Upper Arkansas",64556.14,15952156.55
"65","140100","CO,UT","Colorado Headwaters",25480.45,6296349.85
"66","110901","NM,OK,TX","Middle Canadian",26251.27,6486824.44
"67","200400","HI","Lanai",918.7,227014.51
"68","200500","HI","Molokai",1672.48,413277.39
"69","200600","HI","Oahu",2892.37,714718.94
"70","200700","HI","Kauai",2401.67,593465.73
"71","200800","HI","Niihau",861.51,212884.01
"72","102802","IA,MO","Chariton",7952.71,1965156.44
"73","103001","KS,MO","Lower Missouri-Blackwater",22678.53,5603980.63
"74","102702","KS,NE","Big Blue",25209.33,6229356.28
"75","102001","NE","Middle Platte",13400.9,3311432.13
"76","102002","NE","Lower Platte",7845.61,1938691.18
"77","111001","KS,NM,OK,TX","Upper Beaver",20685.36,5111459.23
"78","080204","AR","Lower Arkansas",4382.97,1083055.67
"79","050400","OH","Muskingum",20849.43,5152000.93
"80","050301","OH,PA,WV","Upper Ohio-Beaver",17236.93,4259334.19
"81","111102","AR","Lower Arkansas-Fourche La Fave",21652.89,5350539.68
"82","110100","AR,MO","Upper White",57880.31,14302522.65
"83","110800","CO,NM,TX","Upper Canadian",32307.09,7983248.29
"84","110400","CO,KS,NM,OK","Upper Cimarron",31136.04,7693877.06
"85","110500","KS,OK","Lower Cimarron",18241.3,4507519.26
"86","111003","OK","Lower North Canadian",16225.43,4009388.44
"87","111101","AR,OK","Robert S. Kerr Reservoir",19271.78,4762156.41
"88","170103","ID,MT,WA","Spokane",17051.54,4213523.78
"89","140801","AZ,CO,NM","Upper San Juan",37584.59,9287345.93
"90","130301","MX,NM,TX","Rio Grande-Caballo",20725.18,5121298.15
"91","130100","CO,NM","Rio Grande Headwaters",19714.51,4871557.98
"92","180600","CA","Central California Coastal",34286.96,8472484.56
"93","180701","CA","Ventura-San Gabriel Coastal",14519.71,3587894.84
"94","180902","CA,NV","Northern Mojave",61937.42,15305056.78
"95","180201","CA","Lower Sacramento",52123.6,12880011.17
"96","180500","CA","San Francisco Bay",13909.9,3437208.65
"97","181001","CA","Southern Mojave",22958.01,5673042.45
"98","180200","CA,OR","Upper Sacramento",19889.56,4914813.15
"99","180800","CA,NV","North Lahontan",11791.02,2913621.09
"100","190204","AK","Knik Arm",12630.29,3121010.97
"101","190205","AK","Susitna River",53386.35,13192042.78
"102","131000","MX","Rio Conchos",67618.83755654,16708978.6487757
"103","131100","MX","Rio Salado",60402.54110729,14925792.9619042
"104","131200","MX","Rio San Juan",32796.24198727,8104127.88695426
"105","220300","AS","American Samoa",1596.9,394603.31
"106","220400","UM","United States Minor Outlying Islands",NA,NA
"107","130402","MX,TX","Rio Grande-Amistad",65356.87,16150019.04
"108","130800","MX,TX","Rio Grande-Falcon",32862.83,8120573.83
"109","101000","MT,ND","Lower Yellowstone",35981.46,8891205.51
"110","101101","ND","Lake Sakakawea",19998.47,4941724.25
"111","040700","MI","Northwestern Lake Huron",14474.07,3576618.62
"112","010500","CN,ME","Maine Coastal",29957.33,7402612.11
"113","190202","AK","Prince William Sound",32264.64,7972760.2
"114","180702","CA","Santa Ana",7199.67,1779076.43
"115","070102","MN","Upper Mississippi-Crow-Rum",22112.97,5464230.04
"116","070600","IA,IL,MN,WI","Upper Mississippi-Maquoketa-Plum",22258.04,5500075.41
"117","181002","CA,MX","Salton Sea",21291,5261115.29
"118","160501","CA,NV","Truckee",12357.81,3053679.55
"119","160401","NV","Humboldt",43834.35,10831694.29
"120","160503","CA,NV","Walker",10217.87,2524887.79
"121","120701","TX","Lower Brazos",20481.02,5060966.49
"122","100302","CN,MT","Marias",23878.66,5900540.52
"123","040201","MI,WI","Southcentral Lake Superior",13289.84,3283989.01
"124","102300","IA,MN,NE,SD","Missouri-Little Sioux",24243.51,5990695.71
"125","101800","CO,NE,WY","North Platte",80472.24,19885104.9
"126","102500","CO,KS,NE","Republican",64521.11,15943498.37
"127","170200","CN,WA","Upper Columbia",119755.25,29592139.42
"128","100301","MT","Upper Missouri",27543.52,6806146.2
"129","100500","CN,MT","Milk",59843.82,14787716.42
"130","080802","LA","Calcasieu-Mermentau",21698.24,5361747.88
"131","130700","NM,TX","Lower Pecos",53432.4,13203421.45
"132","121102","TX","Southwestern Texas Coastal",31231.08,7717362.05
"133","130900","MX,TX","Lower Rio Grande",13647.77,3372434.63
"134","170703","OR","Deschutes",27788.79,6866753.75
"135","170300","WA","Yakima",15928.17,3935932.69
"136","171100","CN,WA","Puget Sound",52956.78,13085894.65
"137","111303","OK,TX","Washita",20514.4,5069213.13
"138","111203","OK,TX","North Fork Red",13316.61,3290603.57
"139","110902","OK,TX","Lower Canadian",17698.3,4373342.52
"140","111401","AR,OK,TX","Red-Little",32669.91,8072902.52
"141","051002","KY,VA","Kentucky",18040.95,4458010.82
"142","051100","KY,TN","Green",23917.14,5910048.89
"143","060300","AL,GA,MS,TN","Middle Tennessee-Elk",26844.83,6633495.96
"144","020403","DE,MD,NJ,NY,VA","Mid Atlantic Coastal",11429.53,2824295.83
"145","042100","CN","Wanipitai River-French River",19522.226729,4824047.283066
"146","071200","IL,IN,MI,WI","Upper Illinois",28205.42,6969704.8
"147","040400","IL,IN,MI,WI","Southwestern Lake Michigan",5262.59,1300412.76
"148","220202","MP","Northern Islands Municipality",2012.41675056,497279.00881755
"149","220201","MP","Rota Island-Tinian Island-Saipan Island",613.41,151577.07
"150","071300","IL","Lower Illinois",46353.21,11454117.39
"151","080101","AR,IL,KY,MO,MS,TN","Lower Mississippi-Memphis",2842.63,702428.27
"152","150601","AZ","Salt",17732.61,4381818.31
"153","150802","AZ,MX","Rio De La Concepcion",25730.5,6358139.56
"154","180300","CA","Tulare-Buena Vista Lakes",42497.47,10501344.46
"155","031502","AL","Alabama",20458.04,5055287.22
"156","180400","CA","San Joaquin",40986.21,10127904.92
"157","030702","FL,GA","St. Marys-Satilla",16629.48,4109230.29
"158","031102","FL,GA","Suwannee",25420.7,6281586.02
"159","030300","NC","Cape Fear",23846.72,5892647.35
"160","030402","NC,SC","Lower Pee Dee",31148.9,7697054.98
"161","020302","CT,NJ,NY,RI","Long Island",8912.18,2202244.67
"162","010700","MA,NH","Merrimack",12963.56,3203363.18
"163","010900","MA,RI","Massachusetts-Rhode Island Coastal",18393.33,4545088.01
"164","041600","CN","Northwestern Lake Superior",41029.57,10138617.8
"165","040202","MI","Southeastern Lake Superior",5354.01,1323003.99
"166","080403","LA","Lower Red",11479.56,2836657.85
"167","180703","CA,MX","Laguna-San Diego Coastal",14141.33,3494396.76
"168","040102","MN,WI","St. Louis",9657.54,2386427.42
"169","040103","MI,MN,WI","Southwestern Lake Superior",8143.03,2012185.66
"170","041900","IL,IN,MI,WI","Lake Michigan",58249.47,14393744.21
"171","040302","WI","Fox",17006.62,4202423
"172","190208","AK","Cook Inlet",16959.15,4190693.59
"173","190206","AK","Western Cook Inlet",20378.49,5035630.88
"174","080701","LA,MS","Lower Mississippi-Baton Rouge",601.9,148732.02
"175","050100","NY,PA","Allegheny",30377.23,7506369.3
"176","080601","LA,MS","Lower Mississippi-Natchez",1793.03,443066.68
"177","102902","MO","Gasconade",9261.81,2288640.9
"178","102801","IA,MO","Grand",20429.39,5048207.68
"179","102901","KS,MO","Osage",38942.2,9622818.91
"180","100402","MT","Musselshell",24558.35,6068495.64
"181","090202","ND","Devils Lake-Sheyenne",28603.42,7068052.26
"182","101201","NE,SD,WY","Cheyenne",43995.27,10871458.78
"183","030602","GA","Ogeechee",15739.36,3889278.02
"184","220100","GU","Guam",1476.2,364777.33
"185","070802","IA,MN","Iowa",32709.05,8082576.02
"186","070801","IA,IL,MN,MO","Upper Mississippi-Skunk-Wapsipinicon",26693.74,6596160.78
"187","070900","IL,WI","Rock",28276.17,6987188.77
"188","110300","CO,KS","Middle Arkansas",53187.91,13143006.96
"189","102600","CO,KS,NE","Smoky Hill",51569.77,12743156.66
"190","111201","NM,OK,TX","Prairie Dog Town Fork Red",20165.64,4983033.32
"191","111301","OK,TX","Red-Pease",14901.06,3682129.02
"192","111302","OK,TX","Red-Lake Texoma",28614.26,7070731.05
"193","160201","UT,WY","Weber",6442.09,1591873.5
"194","160202","UT","Jordan",9856.41,2435569.95
"195","050200","MD,PA,WV","Monongahela",19104.34,4720781.86
"196","050302","OH,WV","Upper Ohio-Little Kanawha",17450.24,4312043.92
"197","140402","WY","Great Divide Closed Basin",9947.54,2458087.38
"198","100902","MT,WY","Powder",34691.13,8572357.72
"199","170602","ID,MT","Salmon",36248.15,8957106
"200","170603","ID,MT,WA","Clearwater",24318.13,6009134.59
"201","170501","ID,NV,OR","Middle Snake-Boise",85150.16,21041043.55
"202","170702","OR","John Day",20534.91,5074282.16
"203","190301","AK","Aleutian Islands",72583.46,17935746.85
"204","160402","CA,NV,OR","Black Rock Desert",30342.3,7497738.66
"205","050600","OH","Scioto",16866.72,4167853.82
"206","110702","AR,KS,MO,OK","Neosho",32556.51,8044882.62
"207","111202","OK,TX","Salt Fork Red",5148.77,1272287.82
"208","020502","PA","West Branch Susquehanna",18073.54,4466065.09
"209","043300","CN","Long Lake-Kenogami River",4383.92,1083289.67
"210","043200","CN","Mojikit Lake-Ogoki River",14003.48,3460332.81
"211","101402","NE,SD","White",25768.18,6367450.98
"212","101202","MT,SD,WY","Belle Fourche",18737.18,4630053.34
"213","051302","KY,TN","Lower Cumberland",18709.23,4623148.05
"214","120200","TX","Neches",25901.26,6400335.32
"215","120301","TX","Upper Trinity",30506.85,7538400.42
"216","120302","TX","Lower Trinity",15976.58,3947894.87
"217","120401","TX","San Jacinto",10401.46,2570254.96
"218","120500","NM,TX","Brazos Headwaters",37559.75,9281208.56
"219","120601","TX","Middle Brazos-Clear Fork",21484.61,5308957.56
"220","120602","TX","Middle Brazos-Bosque",18944.58,4681304.64
"221","120702","TX","Little",19763.38,4883633.36
"222","120800","NM,TX","Upper Colorado",41643.48,10290318.51
"223","120901","TX","Middle Colorado-Concho",39422.71,9741555.21
"224","120902","TX","Middle Colorado-Llano",21387.55,5284973.63
"225","121002","TX","Guadalupe",15378.67,3800148.31
"226","121003","TX","San Antonio",10862.48,2684174.35
"227","121101","TX","Nueces",43325.8,10706029.97
"228","130401","MX,NM,TX","Rio Grande-Fort Quitman",8041.36,1987062.42
"229","130403","TX","Devils",10992.81,2716380.07
"230","111403","AR,LA,TX","Big Cypress-Sulphur",19009.42,4697325.95
"231","190203","AK","Kenai Peninsula",18986,4691539.83
"232","043100","CN,ME","Chaudiere River",6696.92,1654843.55
"233","010100","CN,ME","St. John",36485.31,9015709.69
"234","050901","KY,OH,WV","Middle Ohio-Raccoon",9410.26,2325323.96
"235","190105","AK","Icy Strait-Chatham Strait",13338.94,3296122.09
"236","210200","VI","Virgin Islands",1914.7,473131.69
"237","080901","LA","Lower Mississippi-New Orleans",2221.28,548889.31
"238","043002","CN,ME,NH,NY,VT","Saint Francois River-Saint Lawrence River",10969.67,2710661.73
"239","030701","GA","Altamaha",37032.71,9150973.13
"240","190903","AK","Outlet Yukon River",101936.73,25189093.34
"241","190501","AK","Norton Sound",66831.21,16514337.8
"242","190602","AK","Barrow Alaska",62908.01,15544895.09
"243","120903","TX","Lower Colorado",7515.78,1857187.38
"244","121001","TX","Lavaca",5985.31,1479000.39
"245","010200","CN,ME","Penobscot",22299.6,5510345.84
"246","090400","CN,MT","Upper South Saskatchewan River",17605.16,4350327.12
"247","031401","AL,FL","Florida Panhandle Coastal",17368.05,4291735.33
"248","031601","AL,MS","Black Warrior-Tombigbee",39824.43,9840823.13
"249","031602","AL,MS","Mobile Bay-Tombigbee",16712.46,4129734.55
"250","030901","FL","Kissimmee",10549.92,2606939.29
"251","031001","FL","Peace",9520.42,2352545.83
"252","031402","AL,FL","Choctawhatchee",12051.97,2978102.82
"253","031700","AL,LA,MS","Pascagoula",32024.69,7913466.37
"254","030502","SC","Edisto-South Carolina Coastal",21485.78,5309246.84
"255","030601","GA,NC,SC","Savannah",28424.84,7023925.28
"256","030501","NC,SC","Santee",39891.69,9857443.03
"257","050500","NC,TN,VA,WV","Kanawha",31723.29,7838988.96
"258","051301","KY,TN,VA","Upper Cumberland",27681.46,6840232.07
"259","050702","KY,VA,WV","Big Sandy",11118.74,2747497.86
"260","050701","WV","Guyandotte",4351.24,1075214.88
"261","060200","AL,GA,NC,TN","Middle Tennessee-Hiwassee",13365.67,3302726.58
"262","060102","GA,KY,NC,TN,VA,WV","Upper Tennessee",21742.21,5372611.36
"263","060101","NC,SC,TN,VA","French Broad-Holston",23045.74,5694720.61
"264","060400","KY,MS,TN","Lower Tennessee",20950.02,5176857.69
"265","071402","IL","Kaskaskia",15047.15,3718229.35
"266","071401","IL,KY,MO","Upper Mississippi-Meramec",29218.04,7219927.4
"267","070400","IA,MN,WI","Upper Mississippi-Black-Root",27869.67,6886738.21
"268","070500","MI,WI","Chippewa",24706.16,6105018.53
"269","070700","MI,WI","Wisconsin",30905.65,7636944.9
"270","070300","MN,WI","St. Croix",19994.59,4940765.4
"271","080201","AR,MS","Lower Mississippi-Helena",1537.27,379867.88
"272","080401","AR","Upper Ouachita",13988.49,3456627.54
"273","080202","AR,MO","St. Francis",21853.9,5400212.46
"274","080500","AR,LA","Boeuf-Tensas",13713.5,3388677.25
"275","080801","LA","Atchafalaya-Vermillion",16111.17,3981153.58
"276","080903","LA","Central Louisiana Coastal",14997.84,3706044.55
"277","080402","AR,LA","Lower Ouachita",27646.51,6831594.17
"278","080301","AR,LA,MS","Lower Mississippi-Greenville",1556.56,384634.87
"279","080602","LA,MS","Big Black-Homochitto",16539.8,4087069.29
"280","080102","KY,MS,TN","Hatchie-Obion",25838.7,6384876
"281","090300","CN,MN","Rainy",69589.76,17195987.78
"282","090203","CN,MN,ND","Lower Red",62499.86,15444037.14
"283","090201","MN,ND,SD","Upper Red",30813.22,7614106.49
"284","040601","MI","Northeastern Lake Michigan",23889.28,5903165.51
"285","040801","MI","Southwestern Lake Huron",7534.22,1861743.98
"286","040802","MI","Saginaw",16131.57,3986195.24
"287","040900","CN,MI","St. Clair-Detroit",19098.65,4719375.54
"288","040101","CN,MN","Northwestern Lake Superior",7392.09,1826622.76
"289","040301","MI,WI","Northwestern Lake Michigan",36652.55,9057035.08
"290","010802","CT,MA,NH,VT","Lower Connecticut",12956.94,3201726.95
"291","101900","CO,NE,WY","South Platte",62582.17,15464377.73
"292","102701","KS,MO","Kansas",14321.72,3538972.16
"293","103002","MO","Lower Missouri",4119.44,1017933.94
"294","102400","IA,KS,MO,NE","Missouri-Nishnabotna",35245.16,8709261.05
"295","100200","ID,MT,WY","Missouri Headwaters",36350.4,8982371.12
"296","100600","CN,MT,ND","Missouri-Poplar",34275.99,8469773.25
"297","101102","MT,ND,SD,WY","Little Missouri",24634.96,6087425.56
"298","101302","ND,SD","Cannonball-Heart-Knife",26331.11,6506553.35
"299","101303","ND,SD","Grand-Moreau",27523.41,6801175.96
"300","101600","ND,SD","James",54742.87,13527245.72
"301","100700","MT,WY","Upper Yellowstone",37452.9,9254805.85
"302","100800","MT,WY","Big Horn",59250.4,14641079.06
"303","130201","CO,NM","Upper Rio Grande",16608.51,4104049.28
"304","130202","NM","Rio Grande-Elephant Butte",53638.92,13254455.27
"305","130302","MX,NM","Mimbres",35591.04,8794730.3
"306","130600","NM,TX","Upper Pecos",60940.22,15058642.84
"307","130500","NM,TX","Rio Grande Closed Basins",45513.22,11246550.62
"308","140802","AZ,CO,NM,UT","Lower San Juan",26984.52,6668014.62
"309","140700","AZ,UT","Upper Colorado-Dirty Devil",35264.65,8714077.02
"310","140300","CO,UT","Upper Colorado-Dolores",21661.94,5352777.23
"311","140401","CO,UT,WY","Upper Green",43810.87,10825891.34
"312","140500","CO,UT,WY","White-Yampa",34342.6,8486234.77
"313","150302","AZ","Bill Williams",13917.05,3438974.29
"314","150501","AZ","Middle Gila",8508.05,2102382.76
"315","150503","AZ,MX","Santa Cruz",22222.52,5491299.27
"316","150602","AZ","Verde",17168.28,4242369.45
"317","150702","AZ","Lower Gila",17904.91,4424395.19
"318","150502","AZ,MX","San Pedro-Willcox",15842.36,3914729.75
"319","150801","AZ,MX","Rio Sonoyta",25587.5,6322804.45
"320","150301","AZ,CA,MX,NV","Lower Colorado",39825.63,9841119.72
"321","150200","AZ,NM","Little Colorado",70077.49,17316509.49
"322","150100","AZ,NV,UT","Lower Colorado-Lake Mead",78401.75,19373477.4
"323","150400","AZ,NM","Upper Gila",39347.33,9722929.2
"324","150803","AZ,MX,NM","Rio De Bavispe",10948.79,2705503.04
"325","111002","OK,TX","Lower Beaver",9591.6,2370133.23
"326","160502","CA,NV","Carson",10264.87,2536501.31
"327","160600","CA,NV","Central Nevada Desert Basins",123604.12,30543216.09
"328","160102","ID,UT","Lower Bear",12136.94,2999099.97
"329","160101","ID,UT,WY","Upper Bear",7325.76,1810234.27
"330","160203","ID,NV,UT","Great Salt Lake",57996.39,14331208.47
"331","160300","NV,UT","Escalante Desert-Sevier Lake",42670.06,10543992.84
"332","171003","CA,OR","Southern Oregon Coastal",34510.29,8527670.32
"333","170402","ID,MT,NV,UT,WY","Upper Snake",78049.85,19286520.53
"334","170401","ID,WY","Snake Headwaters",14860.05,3671996.21
"335","170101","CN,ID,MT","Kootenai",50104.06,12380972.76
"336","171200","CA,NV,OR","Oregon Closed Basins",45143.34,11155152.99
"337","170701","OR,WA","Middle Columbia",29127.7,7197605.7
"338","180101","CA,OR","Northern California Coastal",27128.17,6703510.29
"339","180102","CA,OR","Klamath",40633.55,10040760.31
"340","150701","AZ","Lower Gila-Agua Fria",21141.25,5224111.22
"341","171002","OR","Northern Oregon Coastal",13006.32,3213929.86
"342","170800","OR,WA","Lower Columbia",16126.85,3985027.6
"343","170900","OR","Willamette",29688.77,7336249.11
"344","042600","CN,MI,NY,OH,PA","Lake Erie",26233.32,6482387.75
"345","041800","CN,MI,MN,WI","Lake Superior",84944.11,20990128.81
"346","041401","NY","Southeastern Lake Ontario",4344.16,1073464.67
"347","041403","NY","Northeastern Lake Ontario",5780.59,1428413.51
"348","041100","OH,PA","Southern Lake Erie",7871.26,1945028.49
"349","041300","CN,NY,PA","Southwestern Lake Ontario",9111.28,2251444.62
"350","042800","CN,NY","Lake Ontario",20467.21,5057554.18
"351","041201","NY,OH,PA","Eastern Lake Erie",5503.88,1360037.38
"352","041700","CN","Northeastern Lake Superior",38893.18,9610706.14
"353","042000","CN,MI","Northern Lake Huron",35261.87,8713390.33
"354","042300","CN","Eastern Lake Huron",14446.69,3569851.34
"355","042200","CN","Eastern Georgia Bay",21563.79,5328522.7
"356","042500","CN","Northern Lake Erie",11819.72,2920714.05
"357","042701","CN,NY","Northern Lake Ontario",16476.67,4071469.65
"358","042702","CN","Trent River",12586.41,3110165.69
"359","011000","CT,MA,NY,RI","Connecticut Coastal",12561.19,3103935.02
"360","020401","NJ,NY,PA","Upper Delaware",17817.51,4402799.12
"361","020301","CT,NJ,NY","Lower Hudson",10067.71,2487783.34
"362","043001","CN,NY,VT","Lake Champlain-Richelieu River",23805.11,5882365.25
"363","041402","NY","Oswego",13217.01,3265990.38
"364","042900","CN,NY","St. Lawrence",19753.64,4881225.5
"365","020200","MA,NJ,NY,VT","Upper Hudson",32801.64,8105455.73
"366","030102","NC,VA","Albemarle-Chowan",24073.93,5948792.43
"367","020801","DE,MD,VA","Lower Chesapeake",26780.94,6617708.76
"368","020802","VA,WV","James",26789.51,6619826.52
"369","020600","DE,MD,PA","Upper Chesapeake",15207.83,3757932.27
"370","190704","AK,CN","White River-Yukon River",52629.87,13005113.59
"371","190705","AK,CN","Fortymile River-Yukon River",62591.21,15466611.77
"372","020402","DE,MD,NJ,PA","Lower Delaware",17433.09,4307807.1
"373","020503","MD,PA","Lower Susquehanna",23865.16,5897204.84
"374","020501","NY,PA","Upper Susquehanna",29285.47,7236590.1
"375","190601","AK","Western Arctic",27966.61,6910693.74
"376","190504","AK","Noatak River-Lisburne Peninsula",50313.05,12432614.76
"377","190801","AK,CN","Porcupine River",116583.61,28808412.62
"378","190605","AK,CN","Eastern Arctic",52512.36,12976075.35
"379","101500","NE,SD,WY","Niobrara",34961.16,8639082.85
"380","101701","NE,SD","Lewis and Clark Lake",17225.95,4256620.63
"381","190304","AK","Upper Kuskokwim River",75747.44,18717584.39
"382","190902","AK","Melozitna River-Yukon River",51673.22,12768718.95
"383","040500","IN,MI","Southeastern Lake Michigan",33488.6,8275205.17
"384","190305","AK","Lower Kuskokwim River",88811.19,21945704.44
"385","190804","AK","Beaver Creek-Yukon River",49281.97,12177830.07
"386","190803","AK,CN","Tanana River",115579.32,28560245.57
"387","190603","AK","Colville River",61184.16,15118921.23
"388","190207","AK","Kodiak-Shelikof",44027.04,10879308.21
"389","190502","AK","Northern Seward Peninsula",30148.19,7449773.07
"390","190802","AK","Chandalar-Christian River",35411.75,8750427.36
"391","190901","AK","Koyukuk River",81338.05,20099051.38
"392","190302","AK","Kvichak-Port Heiden",63778.11,15759900.22
"393","042400","CN,MI","Lake Huron",65095.46,16085423.88
"394","190604","AK","Prudhoe Bay",34446.06,8511799.73
"395","041000","IN,MI,OH","Western Lake Erie",33122.72,8184794.72
"396","190503","AK","Kobuk-Selawik Rivers",50452.06,12466964.07
"397","190104","AK,CN","Gulf of Alaska",63836.77,15774394.69
"398","190701","AK,CN","Headwaters Yukon River",94170.44,23270002.98
"399","190505","AK","Kotzebue Sound",8011.76,1979746.7
"400","190303","AK","Nushagak River",53297.48,13170082.5
"401","200900","HI","Northwestern Hawaiian Islands",3296.48,814577.71
"402","120100","LA,TX","Sabine",25511.67,6304066.54
"403","190702","CN","Pelly River",50280.44,12424556.77
"404","190703","CN","Stewart River",51068.8,12619363.49
"405","190101","AK,CN","Southern Southeast Alaska",66053.06,16322052.45
"406","190103","AK,CN","Northern Southeast Alaska",42877.13,10595161.34
"407","190102","AK,CN","Central Southeast Alaska",95521.92,23603958.82
