"","huc14","states","name","areasqkm","areaacres"
"1","19010406040103","AK","19010406040103-Fairweather Glacier",14.58,3602.39
"2","19020302140503","AK","19020302140503",14.85,3669.25
"3","19010406060104","AK","19010406060104-Brady Glacier",41.55,10267.9
"4","19010406020201","AK","19010406020201-Mount Watson",22.06,5451.9
"5","19020302110302","AK","19020302110302",6.2,1531.11
"6","19020302120502","AK","Schilter Creek",7.11,1757.16
"7","19010406020301","AK","19010406020301",33.87,8368.78
"8","19010210090402","AK","Aats Bay-Frontal Chatham Strait",10.76,2657.79
"9","19010210150601","AK","19010210150601",8.63,2133.27
"10","19010103050705","AK","19010103050705",4.38,1082.85
"11","19010210140206","AK","19010210140206",4.32,1066.46
"12","19010210020203","AK","Portage Bay-Frontal Frederick Sound",27.2,6721.9
"13","19010210140502","AK","19010210140502",6.87,1696.54
"14","19010210140504","AK","Lower Kushneahin Creek",17.73,4381.59
"15","19010210100416","AK","Spirit Creek",138.83,34305.06
"16","19010210040207","AK","Lower Kadake Creek",33.1,8178.72
"17","19010210090306","AK","Howard Cove",7.59,1875.62
"18","19010210090407","AK","Nation Point-Frontal Chatham Strait",74.98,18528.87
"19","19010210110603","AK","19010210110603",3.17,783.91
"20","19010406010302","AK","19010406010302",4.04,997.78
"21","02070010020116","MD","Drumeldra Hills-Northwest Branch Anacostia River",2.19,541.88
"22","19010210020101","AK","19010210020101-Hunt Peak",16.28,4022.76
"23","19010210040304","AK","Crane Creek",12.56,3103
"24","19010210020503","AK","19010210020503",10.05,2484.03
"25","19010210150904","AK","Fairway Island",8.14,2012.67
"26","19020302100602","AK","Lower Falls Creek",14.78,3653.03
"27","19010210040303","AK","19010210040303",11.94,2951.42
"28","19010210050202","AK","19010210050202",14.05,3471.67
"29","19010210020103","AK","19010210020103-Lockwood Peak",27.95,6905.62
"30","19010210020707","AK","Cape Bendel-Frontal Frederick Sound",95.13,23508.25
"31","19010210140501","AK","Upper Kushneahin Creek",16.81,4154.34
"32","19020302140606","AK","Bear Mountain-Kenai River",14.4,3558.55
"33","19010210150902","AK","Port McArthur",11.4,2816.13
"34","19010210150903","AK","Lemon Point-Frontal Sumner Strait",23.16,5723.46
"35","19010210100101","AK","Upper Petersburg Creek",29.4,7264.05
"36","19020302140605","AK","Surprise Creek",13.56,3351.12
"37","19020302100704","AK","Lower Trail Lake-Trail Creek",20.9,5164.26
"38","19010210110107","AK","North Arm Duncan Canal",41.72,10308.08
"39","19010210030602","AK","Mud Creek",16.97,4193.97
"40","19010210020704","AK","19010210020704",6.89,1701.33
"41","19010210100202","AK","19010210100202",3.91,966.44
"42","19010210110401","AK","Upper Duncan Creek",9.22,2278.16
"43","19010210020708","AK","Turnabout Island",10.99,2714.71
"44","19010210020706","AK","19010210020706",11.04,2726.83
"45","19010210020705","AK","19010210020705",5.59,1380.84
"46","19020302140504","AK","Lower Russian Lake-Russian River",26.77,6614.84
"47","19020302100503","AK","19020302100503",6.13,1513.8
"48","19020302140302","AK","Outlet Cooper Creek",15.38,3801.53
"49","19020302100501","AK","19020302100501",9.67,2390.3
"50","19010210040203","AK","Middle Kadake Creek",22.26,5499.84
"51","19010210150901","AK","19010210150901-Mount McArthur",2.94,726.87
"52","19010210020702","AK","19010210020702",4.38,1081.84
"53","19010210030201","AK","19010210030201",3.1,765.85
"54","19010210090307","AK","Crowley Bight-Frontal Chatham Strait",84.87,20971.77
"55","19010210140601","AK","19010210140601",4.07,1005.13
"56","19010210020701","AK","19010210020701",4.29,1061.03
"57","19010210150805","AK","19010210150805",3.47,856.39
"58","19010210140606","AK","19010210140606",5.51,1362.4
"59","19010210150804","AK","19010210150804",4.99,1233.9
"60","19010210150803","AK","19010210150803",3.2,789.64
"61","19010210110102","AK","19010210110102",8.73,2156.15
"62","19010210030204","AK","19010210030204",5.78,1427.95
"63","19010102090203","AK","Tamgas Harbor",44.82,11076.44
"64","19010103110302","AK","19010103110302",31.36,7749.86
"65","19010210140204","AK","19010210140204",3.98,983.91
"66","19010103160907","AK","19010103160907",9.07,2242.36
"67","19010103181205","AK","19010103181205",9.58,2366.9
"68","19010103100505","AK","Outlet Shaheen Creek",8.43,2083.54
"69","19010102010407","AK","19010102010407",7.05,1740.88
"70","19020302100506","AK","19020302100506-Solars Mountain",4.15,1025.48
"71","02070010020115","MD","Sherwood Forest",2.61,645.43
"72","19010103050408","AK","Twelvemile Arm",98.88,24434.83
"73","19020302120505","AK","Shackleford Creek",9.23,2280.59
"74","19020302100505","AK","19020302100505",8.99,2220.7
"75","19020302110402","AK","Dry Creek",10.53,2600.98
"76","19020302110301","AK","19020302110301",5.12,1264.82
"77","19020302110303","AK","Crescent Lake",43.96,10862.24
"78","19010102050310","AK","Shelter Cove",42.9,10601.57
"79","19010210020703","AK","19010210020703",6.2,1532.32
"80","19010103181004","AK","Essowah Harbor",3.53,872.97
"81","19010102050903","AK","19010102050903",6.82,1684.07
"82","19010103110902","AK","19010103110902",6.44,1591.98
"83","19010102030102","AK","19010102030102",13.93,3440.98
"84","19020302140601","AK","Town of Cooper Landing-Kenai River",17.43,4307.74
"85","19020302140603","AK","Round Mountain-Kenai River",43,10624.32
"86","19020302120506","AK","Bean Creek",6.41,1583.29
"87","19020302090102","AK","19020302090102-Snow River",42.07,10394.97
"88","19010102010302","AK","Upper Grace Creek",15.53,3837.78
"89","19010102050902","AK","19010102050902",3.82,945.15
"90","19010102050204","AK","19010102050204",13.74,3394.14
"91","19010210060508","AK","19010210060508",3.63,897.09
"92","19010102010404","AK","19010102010404",3.88,959.77
"93","19010103160105","AK","Soda Bay",46.21,11419.49
"94","19010103100806","AK","Salt Lake Bay",11.22,2772.39
"95","19010103140503","AK","Port Refugio-Frontal Ulloa Channel",25.88,6394.25
"96","19010103140616","AK","Bucareli Bay",475.69,117545.77
"97","19010210090101","AK","19010210090101",6.8,1681.2
"98","19010103050702","AK","19010103050702",8.4,2076.74
"99","19010103090903","AK","19010103090903",10.72,2648.74
"100","19010103100706","AK","Warm Chuck Inlet",36.61,9046.39
"101","19020302100504","AK","19020302100504",15.87,3920.88
"102","19020302110304","AK","Crescent Creek",28.72,7096.67
"103","19010103090606","AK","Barrier Islands-Frontal Sumner Strait",63.91,15793.14
"104","19020302140604","AK","Jean Creek",26.76,6613.7
"105","19020302100507","AK","Grant Lake",39.48,9755.18
"106","19020302140602","AK","19020302140602",12.18,3010.05
"107","19020302100502","AK","19020302100502",28.5,7042.94
"108","19020302060302","AK","Fuller Lake-Mystery Creek",16.92,4181.81
"109","19010102051002","AK","19010102051002",8.01,1979.76
"110","19010103100801","AK","Kaguk Cove-Frontal Tonowek Bay",6.1,1507.75
"111","19010102080201","AK","Mary Island-Revillagigedo Channel",32.77,8098.25
"112","19010210070103","AK","19010210070103",3.97,981.14
"113","19010103130401","AK","Upper Shinaku Creek",23.36,5772.18
"114","19010102030701","AK","19010102030701",5.86,1447.93
"115","19010103180901","AK","19010103180901",6.85,1693.04
"116","19010210060504","AK","19010210060504",5.72,1412.33
"117","02070010020117","MD","Upper Bel Pre Creek",5.77,1425.31
"118","19010103091104","AK","Fishermans Harbor-Frontal Sumner Strait",71.24,17603.77
"119","19020302060303","AK","19020302060303",13.99,3456.95
"120","19020302100702","AK","Carter Creek-Moose Creek",18.27,4515.39
"121","19020302140106","AK","Slaughter Creek",10.55,2607.42
"122","19010103160904","AK","Ham Cove",5.29,1308.27
"123","19010103050404","AK","Halfmile Creek",3.55,877.86
"124","19010103010302","AK","Galligan Creek",22.62,5590.38
"125","19010103031103","AK","19010103031103",5.52,1364.94
"126","19020302100201","AK","Upper Moose Creek",15.11,3734.37
"127","19020302110403","AK","Langille Mountain-Quartz Creek",27.44,6779.97
"128","19020302140105","AK","Shaft Creek",18.49,4570.14
"129","02070010020119","MD","Lower Bel Pre Creek",2.46,608.03
"130","19010102050304","AK","Licking Creek",16.68,4120.86
"131","19010103050407","AK","Wolf Lake",6.88,1701.25
"132","19010103091105","AK","19010103091105",3.32,820.91
"133","19010103031104","AK","19010103031104",5.9,1457.28
"134","19010103110703","AK","Cyrus Cove-Frontal Sea Otter Sound",5.56,1374.45
"135","02070010020121","MD","02070010020121",1.28,315.89
"136","19010103100302","AK","19010103100302",16.73,4133.33
"137","19010102050105","AK","19010102050105",21.61,5338.91
"138","19010102050507","AK","19010102050507",4.01,992.06
"139","19020302110401","AK","Daves Creek",37.33,9224.41
"140","19020302100203","AK","19020302100203",4.63,1144.83
"141","19020302090101","AK","19020302090101",24.74,6112.44
"142","19020302140107","AK","Lower Juneau Creek",23.3,5756.83
"143","19020302100204","AK","19020302100204",6.79,1678.29
"144","19010102050103","AK","19010102050103",18.14,4483.24
"145","19010103150201","AK","Hydaburg River",26.3,6499.76
"146","19010102030604","AK","Moser Bay",15.61,3857.59
"147","19010102100303","AK","Cape Northumberland-Frontal Clarence Strait",71.14,17578.99
"148","19010102030203","AK","Margaret Creek",28.16,6959.23
"149","19010102020104","AK","Outlet Cow Creek",15.99,3951.26
"150","19010102010201","AK","19010102010201",19.72,4872.11
"151","19010102020802","AK","19010102020802",11.6,2866.36
"152","19010103020104","AK","Cutthroat Lakes",26.59,6571.72
"153","19010103020103","AK","Control Lake",27.08,6691.52
"154","19010210070603","AK","19010210070603",3.96,977.64
"155","19020302100206","AK","19020302100206",23.94,5915.86
"156","19010103070508","AK","Moira Sound",103.38,25546.82
"157","19010102060308","AK","19010102060308",4.18,1033.38
"158","19020302100703","AK","Upper Trail Lake-Trail Creek",41.08,10150.08
"159","19020302100303","AK","19020302100303",20.72,5120.83
"160","19020302100202","AK","19020302100202",16.01,3956.27
"161","19020302110203","AK","Johns Creek",6.89,1703.09
"162","19020302060301","AK","Dike Creek",28.82,7120.66
"163","19010103160103","AK","19010103160103",21.93,5418.37
"164","19010103140302","AK","19010103140302",18.54,4582.01
"165","19010103100404","AK","Twin Mountain",5.89,1456.59
"166","19010102050303","AK","19010102050303",3.4,839.19
"167","19010102050306","AK","Calamity Creek",17.21,4252.75
"168","19010103181404","AK","19010103181404",6.21,1534.98
"169","19010102010202","AK","19010102010202",10.6,2619.2
"170","19010103150205","AK","19010103150205",4.52,1116.45
"171","19020302140104","AK","Falls Creek",28.63,7075.06
"172","19020302100302","AK","19020302100302",4.92,1216.35
"173","19010103030802","AK","Headwaters Ratz Creek",24.56,6069.02
"174","19010103090404","AK","Flicker Creek",21.02,5195.11
"175","19010103090501","AK","Baker Creek",4.11,1016.17
"176","02070010020120","MD","Pine Lake",3.01,743.84
"177","19010103030105","AK","Salmon Bay-Frontal Kashevarof Passage",8.46,2090.77
"178","19010103150110","AK","19010103150110",4,988.16
"179","19010103110303","AK","19010103110303",21.93,5419.78
"180","19010102030301","AK","19010102030301",2.1,519.11
"181","19010103050708","AK","Kasaan Island",4.03,995.69
"182","19010103090804","AK","Dry Pass-Frontal Shakan Bay",14.35,3545.25
"183","19010103090402","AK","19010103090402",5.5,1359.13
"184","19010102060310","AK","Thorne Arm",115.88,28634.73
"185","19020302060102","AK","Upper Thurman Creek",16.53,4085.4
"186","19020302100701","AK","19020302100701",10.9,2694.24
"187","19010102060102","AK","Middle Fish Creek",32.26,7970.83
"188","19010102030302","AK","19010102030302",6.65,1643.5
"189","19010103181102","AK","19010103181102",5.43,1341.61
"190","19020302100205","AK","Lower Moose Creek",11.78,2910.68
"191","19020302110102","AK","19020302110102",8.39,2073.68
"192","19020302100304","AK","Lark Mountain-Trail Creek",18.6,4594.97
"193","19010103110801","AK","Headwaters Charley Creek",17.8,4398.23
"194","19010103170101","AK","19010103170101",10.23,2527.71
"195","19010103181003","AK","Essowah Lakes",19.64,4853.18
"196","19020302110103","AK","Lower Devils Creek",20.37,5034.48
"197","19010103040306","AK","Cabin Creek",22.77,5627.47
"198","19010103080403","AK","19010103080403",5.44,1344.24
"199","19010210060501","AK","19010210060501",13.09,3235.8
"200","19010210060506","AK","19010210060506",3.79,937.68
"201","19020302100404","AK","19020302100404",6.86,1694.43
"202","19020302110201","AK","Headwaters Quartz Creek",22.92,5663.79
"203","02070010020123","MD","Town of Huntington",4.42,1093.37
"204","19010210030209","AK","Big John Bay-Frontal Rocky Pass",17.68,4369.59
"205","19010210110702","AK","19010210110702",22.62,5590.68
"206","19010210140603","AK","19010210140603",4.38,1082.67
"207","19010210140602","AK","19010210140602",3.99,985.4
"208","19020302100101","AK","Trail Glacier",20.81,5142.67
"209","19020302100405","AK","Outlet Johnson Creek",14.26,3523.79
"210","19020302110204","AK","Jerome Lake-Quartz Creek",24.23,5987.22
"211","19020302060104","AK","Middle Thurman Creek",15.95,3941.06
"212","19020302140102","AK","19020302140102",13.2,3261.9
"213","19010210060507","AK","19010210060507",5.59,1380.82
"214","19010210130301","AK","19010210130301",4.16,1028.04
"215","19010210120403","AK","Lower Kah Sheets Creek",6.35,1569.89
"216","19010210120501","AK","19010210120501",12.42,3070.11
"217","19010210040102","AK","19010210040102",11.69,2887.48
"218","19020302100301","AK","19020302100301-Trail Creek",31.64,7818.66
"219","19020302100103","AK","19020302100103",9.31,2299.84
"220","19020302140103","AK","Middle Juneau Creek",28.61,7070.84
"221","19010210110405","AK","Lower Duncan Creek",19.13,4727.15
"222","19010210130302","AK","19010210130302",17.67,4365.34
"223","19010210030601","AK","19010210030601",4.7,1162.47
"224","19010210130401","AK","19010210130401",3.37,832.73
"225","19010210140609","AK","Keku Strait",242.06,59814.59
"226","19020302100403","AK","19020302100403",6.78,1676.09
"227","19020302100402","AK","19020302100402",10.82,2672.9
"228","19020302110101","AK","Upper Devils Creek",20.89,5161.64
"229","19020302100102","AK","Trail Glacier-Trail Creek",24.6,6077.72
"230","19020302100401","AK","Johnson Lake-Johnson Creek",6.29,1554.57
"231","19020302040201","AK","Upper Mills Creek",29.09,7188.53
"232","19010210030611","AK","Eagle Island",97.26,24033.87
"233","19010209060402","AK","19010209060402",5.23,1293.07
"234","19010210140205","AK","19010210140205",23.06,5697.01
"235","19010210140303","AK","Seclusion Harbor",10.97,2711.71
"236","19010210140607","AK","19010210140607",4.09,1010.77
"237","19010210150802","AK","19010210150802",12.63,3120.93
"238","19010210070403","AK","Rowan Bay-Frontal Chatham Strait",25.43,6283.82
"239","19010210070503","AK","Lower Kwatahein Creek",15.76,3895.17
"240","19010210070501","AK","Upper Kwatahein Creek",7.05,1741.57
"241","19010210050304","AK","19010210050304",8.17,2018.82
"242","19020302040202","AK","Stormy Creek",8.22,2031.72
"243","19020302060105","AK","Lower Thurman Creek",19.33,4775.31
"244","19010210020402","AK","19010210020402",18.68,4616.21
"245","19010210110704","AK","19010210110704",18.46,4560.53
"246","19010210140605","AK","19010210140605",3.83,947.08
"247","19010210040206","AK","19010210040206",8.43,2082.3
"248","19010210130406","AK","Douglas Bay-Frontal Sumner Strait",108.42,26790.65
"249","19010210050305","AK","19010210050305-Hamilton Creek",32.54,8041.41
"250","19010210050301","AK","19010210050301",21.61,5340.29
"251","19010210150504","AK","19010210150504",3.24,801.24
"252","19020302100105","AK","19020302100105-Trail Creek",28.32,6996.97
"253","19020302100104","AK","Henry Creek",12.29,3037.29
"254","19020302060202","AK","19020302060202",15.7,3879.92
"255","19020302060204","AK","19020302060204",10.87,2685.48
"256","19010210020403","AK","Big Creek",29.64,7324
"257","19010210100102","AK","Del Monte Peak",28.36,7007.85
"258","19010210150501","AK","19010210150501-Beauclerc Peak",3.08,760.99
"259","19020302110202","AK","Summit Creek",22.88,5652.83
"260","19020302060502","AK","19020302060502-Mystery Creek",38.48,9507.99
"261","19010210150503","AK","19010210150503",12.46,3078.06
"262","19010210150502","AK","19010210150502",4.44,1096.14
"263","19010210060509","AK","Security Bay-Frontal Frederick Sound",42.13,10411.46
"264","19020302140101","AK","Upper Juneau Creek",18.84,4655.13
"265","19020302060503","AK","19020302060503",18.68,4616.75
"266","19020302040101","AK","Tenderfoot Creek-Canyon Creek",25.19,6225.03
"267","02070010020122","MD","Rocky Brook Park",0.81,199.62
"268","19010210060503","AK","19010210060503",8.29,2049.54
"269","19010210130104","AK","19010210130104",13.32,3291.56
"270","19010210030205","AK","19010210030205",7.01,1731.05
"271","19010210130404","AK","19010210130404",11.86,2930.39
"272","19010103120204","AK","19010103120204",4.46,1102.94
"273","19020302040103","AK","Butcher Creek",4.42,1091.65
"274","19010210130403","AK","19010210130403",8.97,2217.63
"275","19010210030202","AK","19010210030202",6.33,1564.77
"276","19010210070607","AK","Bay of Pillars-Frontal Chatham Strait",38.23,9445.61
"277","19010210090301","AK","19010210090301",3.61,891.18
"278","19020302040402","AK","Ohio Creek",12.68,3132.98
"279","19020302040401","AK","Upper Bench Creek",14.2,3509.18
"280","19010210140207","AK","Threemile Arm",49.56,12245.79
"281","19010210140201","AK","19010210140201",17.01,4203.84
"282","19010210140203","AK","19010210140203",2.79,688.24
"283","19020302060201","AK","Swan Lake-Chickaloon River",29.39,7262.2
"284","19020302030201","AK","Upper Spencer Glacier",43.53,10757.71
"285","19020302040203","AK","Timberline Creek",13.69,3381.92
"286","19020302040403","AK","19020302040403-Bench Peak",13.07,3230.52
"287","19020302030101","AK","19020302030101",10.23,2528.57
"288","19010210070602","AK","Kutlaku Creek",20.43,5047.35
"289","19010210100204","AK","Lower Falls Creek",18.16,4487.45
"290","19010210030203","AK","19010210030203",7.49,1851.93
"291","19010210090404","AK","19010210090404",4.46,1102.66
"292","19020302060401","AK","19020302060401",22.32,5514.83
"293","19020302030102","AK","Bartlett Glacier",23.15,5720.21
"294","19020302040702","AK","Silvertip Creek",15.99,3952.41
"295","19020302040501","AK","19020302040501-Tincan Peak",15.97,3947.47
"296","19010210150704","AK","Kell Bay",28.98,7160.57
"297","19010210100105","AK","Lower Petersburg Creek",43.41,10727.9
"298","19020302040604","AK","Bertha Creek",5.55,1371.29
"299","19020302050301","AK","White Creek",12.95,3200.87
"300","19020302040303","AK","Frenchy Creek",5.17,1277.24
"301","19020302050302","AK","Pass Creek",22.82,5637.88
"302","19020302040603","AK","Taylor Creek",3.59,886.83
"303","19010210100301","AK","Blind River",13.61,3363.1
"304","19010210050303","AK","19010210050303",7.99,1975.49
"305","19010210050401","AK","19010210050401",32.31,7984.99
"306","19010210070605","AK","19010210070605",3.07,758.41
"307","19020302030302","AK","Burns Glacier",17.73,4380.2
"308","19020302050304","AK","Caribou Creek",22.03,5443.19
"309","19020302030301","AK","Portage Glacier",27.71,6846.99
"310","19020302040304","AK","Donaldson Creek",8.68,2143.96
"311","19010210140608","AK","Conclusion Island",9.09,2246.86
"312","19010210030102","AK","19010210030102",33.22,8210
"313","19010103091106","AK","19010103091106",3.85,951.33
"314","19010210100201","AK","Upper Falls Creek",17.81,4400.18
"315","19010210100303","AK","19010210100303",9.51,2350.25
"316","19010210110506","AK","19010210110506",25.2,6227.85
"317","19010210110508","AK","19010210110508",21.25,5250.31
"318","19020302030502","AK","Luebner Lake",15.14,3741.88
"319","19020302040305","AK","Moose Creek-Canyon Creek",23.26,5746.99
"320","19020302040704","AK","East Fork Sixmile Creek",34.31,8477.46
"321","19020302050305","AK","19020302050305",3.75,925.85
"322","19020302040602","AK","Lyon Creek",15.72,3883.4
"323","19010210050503","AK","Hamilton Bay-Frontal Keku Strait",32.97,8146.19
"324","19010210010302","AK","Lower Twelvemile Creek",5.48,1353.33
"325","19010210040305","AK","19010210040305",4.45,1098.79
"326","19010210030607","AK","19010210030607",2.93,724.02
"327","19010206090501","AK","19010206090501",5.5,1358.93
"328","19010210080506","AK","Tebenkof Bay",188.6,46604.17
"329","19010210140604","AK","19010210140604",4.46,1102.32
"330","19010102010406","AK","19010102010406",3.84,947.65
"331","19010210150801","AK","Headwaters Bear Harbor",15.22,3759.83
"332","19010210030103","AK","Big John Creek",8.67,2141.52
"333","19010210030207","AK","19010210030207",7.2,1780.18
"334","19010210100411","AK","19010210100411",4.26,1051.87
"335","19010210020502","AK","19010210020502",10.91,2694.78
"336","19010210151002","AK","China Cove-Frontal Sumner Strait",52.49,12971.04
"337","19010206120619","AK","19010206120619",4.09,1010.55
"338","19010210110504","AK","19010210110504",16.63,4110.52
"339","19010210110510","AK","Indian Point-Frontal Duncan Canal",23.34,5767.44
"340","19010210110509","AK","Ohmer Slough",6.72,1661.33
"341","19010210070104","AK","Washington Bay",9.26,2287.04
"342","19020302050303","AK","Cannonball Creek",16.59,4100.09
"343","19010210070106","AK","Kingsmill Point-Frontal Chatham Strait",49.97,12347.5
"344","19020302040601","AK","Tincan Creek",11.31,2794.04
"345","19020302030503","AK","Skookum Glacier-Skookum Creek",36.08,8915.86
"346","19010210070102","AK","19010210070102",6.6,1632.11
"347","19010210070101","AK","19010210070101",7.8,1927.88
"348","19010210020602","AK","Turn Mountain",24.26,5994.14
"349","19010210100408","AK","19010210100408",3.41,842.83
"350","02070010020124","MD","Grey Estates-Northwest Branch Anacostia River",3.19,789.24
"351","19010210040201","AK","Upper Kadake Creek",18.6,4594.97
"352","19010210020504","AK","19010210020504",12.94,3198.16
"353","19010210140302","AK","19010210140302",10.17,2514.01
"354","19010210150507","AK","Louise Cove-Frontal Sumner Strait",129.32,31956.78
"355","19010210070201","AK","19010210070201",8.01,1980.48
"356","19020302050307","AK","Willow Creek",7.14,1765.36
"357","19020302030402","AK","Explorer Glacier",4.37,1081.05
"358","19010210020505","AK","Bohemian Range-Frontal Frederick Sound",59.9,14801.37
"359","19010210100410","AK","19010210100410",3,741.71
"360","19010210100409","AK","19010210100409",4.42,1092.32
"361","19020302030305","AK","Portage Lake",15.74,3888.84
"362","19010210070604","AK","19010210070604",28.37,7010.03
"363","19010210110705","AK","19010210110705-Castle River",35.57,8788.56
"364","19010210070601","AK","19010210070601",13.47,3328.04
"365","19020302030303","AK","Byron Glacier",9.86,2436.81
"366","19020302030401","AK","19020302030401",7.77,1919.33
"367","19010210040204","AK","19010210040204",35.76,8837.11
"368","19010210140403","AK","No Name Bay",22.28,5505.8
"369","19010210140402","AK","19010210140402",4.94,1219.66
"370","19020302050306","AK","Wolf Creek",10.8,2668.99
"371","19020302040801","AK","Upper Sixmile Creek",20.25,5004.97
"372","19020302040802","AK","Alder Creek",11.17,2760.57
"373","19010210020303","AK","Boulder Point-Frontal Frederick Sound",34.09,8422.83
"374","19010210070702","AK","19010210070702",6.11,1510.56
"375","19010210050203","AK","19010210050203",7.51,1854.95
"376","19020302040606","AK","Petes Creek-Granite Creek",35.07,8665.1
"377","19010210150808","AK","Affleck Canal",120.78,29845.11
"378","19010210100406","AK","19010210100406",3.76,929.6
"379","19010103031002","AK","19010103031002",2.67,660.73
"380","19010210050502","AK","Slo Duc Creek",16.38,4048.66
"381","19010210040205","AK","19010210040205",9.84,2430.6
"382","19010210130402","AK","19010210130402",18.88,4666.35
"383","19010210100405","AK","19010210100405",4.12,1017.13
"384","19020302040703","AK","Gulch Creek",36.5,9019.96
"385","19020302040803","AK","Black Creek",4.41,1090.44
"386","19020302050201","AK","Upper Palmer Creek",21.7,5361.19
"387","19020302070302","AK","Wolverine Creek",11.29,2790.18
"388","19020302050202","AK","Bonanza Creek",3.46,855.27
"389","19020302030506","AK","Outlet Skookum Creek",16.64,4112.06
"390","19010210080101","AK","Alecks Lake",21.93,5417.82
"391","19010210080204","AK","19010210080204",10.52,2599.04
"392","19010210080205","AK","Shelter Cove",12.58,3108.98
"393","19010210050201","AK","19010210050201",11.84,2926.46
"394","19020302030504","AK","Alder Pond",7.81,1930.3
"395","19020302050310","AK","Island Creek-Resurrection Creek",32.43,8014.3
"396","19010210050601","AK","Jenny Creek",19.09,4717.03
"397","19010210050701","AK","Upper Gunnuk Creek",20.15,4978.77
"398","19010210060401","AK","Ledge Lake",7.15,1767.94
"399","19010103030905","AK","Baird Peak",4.65,1148.97
"400","19010210110604","AK","Mitchell Slough",24.46,6044.99
"401","19010210110602","AK","19010210110602",21.9,5412.76
"402","19010210050102","AK","Kupreanof Mountain-Hamilton Creek",27.1,6697.1
"403","02070010020125","MD","Burnt Mills Reservoir-Northwest Branch Anacostia River",4.37,1079.77
"404","19010210040306","AK","Port Camden",122.99,30390.79
"405","19020302030505","AK","Outlet Placer River",37.61,9294.84
"406","19020302050309","AK","Highland Creek",4.46,1102.29
"407","19020302070301","AK","Upper Ingram Creek",22.9,5659.77
"408","19020302030405","AK","Portage Creek",9.21,2275.88
"409","19020302030403","AK","19020302030403",8.22,2030.68
"410","19020302050308","AK","Rimrock Creek",17.68,4369.29
"411","19010210070301","AK","19010210070301",8.78,2169.72
"412","19010210060403","AK","Meade Point-Frontal Frederick Sound",5.35,1322.25
"413","19010210070204","AK","19010210070204",15.35,3792.81
"414","19010210070202","AK","19010210070202",10.61,2621.39
"415","19020302030404","AK","19020302030404",7.09,1751.95
"416","19020302050203","AK","Coeur d'Alene Creek",5.95,1470.61
"417","19020302070517","AK","19020302070517",6.13,1514.41
"418","19020302070303","AK","19020302070303",5.34,1318.41
"419","19020302070304","AK","Lower Ingram Creek",16.45,4065.61
"420","19010210110501","AK","Taylor Creek",18.11,4474.18
"421","19010210110105","AK","19010210110105-Portage Mountain",13.76,3400.5
"422","19010210110502","AK","19010210110502",12.52,3094.66
"423","19010210040302","AK","19010210040302",9.8,2422.47
"424","19020302040804","AK","Walker Creek",21.26,5253.74
"425","19020302070401","AK","Headwaters Seattle Creek",23.39,5780.14
"426","19020302070403","AK","19020302070403",4.16,1028.13
"427","19020302070404","AK","19020302070404",3.94,972.64
"428","19010210100103","AK","Duncan Peaks",13.53,3344.37
"429","19010210140101","AK","Upper Lovelace Creek",12.03,2972.82
"430","19010210140103","AK","Lower Lovelace Creek",14.29,3531.71
"431","19010210090401","AK","Gish Bay-Frontal Chatham Strait",5.97,1475.61
"432","19020302040805","AK","Middle Sixmile Creek",20.36,5030.22
"433","19020302050401","AK","Bedrock Creek",11.38,2812.7
"434","19020302030304","AK","Placer Creek",34.54,8534.36
"435","19020302070402","AK","19020302070402",3.74,923.99
"436","19020302050204","AK","Lower Palmer Creek",22.44,5545.93
"437","19020302040807","AK","Mount Alpenglow-Falls Creek",23.05,5694.98
"438","19010210030402","AK","Irish Lakes",15.98,3948.75
"439","19010210150603","AK","19010210150603",45.74,11301.83
"440","19010210030304","AK","19010210030304",6.24,1540.99
"441","19010105130311","AK","19010105130311",4.05,1000.46
"442","19010210070701","AK","19010210070701",7.03,1736.87
"443","19010210090302","AK","Table Bay",22.2,5485.95
"444","19010210020301","AK","19010210020301-Kane Peak",5.5,1359.12
"445","19010210090405","AK","Egg Harbor-Frontal Chatham Strait",3.61,891.12
"446","19010210090403","AK","Alikula Bay-Frontal Chatham Strait",4.58,1130.8
"447","19020302040806","AK","Cub Creek",5.54,1367.91
"448","19010102030802","AK","19010102030802",11.75,2902.71
"449","19010103110904","AK","19010103110904",10.44,2580.37
"450","19010103110304","AK","19010103110304",18.68,4616.82
"451","19010103050703","AK","Ives Lake",5.21,1286.53
"452","19020302020502","AK","19020302020502-Begich Peak",16.34,4037.23
"453","19020302070405","AK","Outlet Seattle Creek",11.34,2800.97
"454","19020302050402","AK","Wildhorse Creek",5.14,1269.45
"455","19010103110905","AK","Marble Passage",14.47,3575.9
"456","19010103090801","AK","Marble Creek",19.26,4760.05
"457","19010103110702","AK","Scott Lagoon-Frontal Sea Otter Sound",3.83,947.63
"458","19010103090506","AK","The Eye Opener Light",4.17,1030.81
"459","19020302070503","AK","Slate Creek",4.28,1056.65
"460","19020302070504","AK","Sawmill Creek",5.37,1328.02
"461","19010103100307","AK","Lower Staney Creek",21.12,5219.9
"462","19010103020204","AK","Thorne Lake-Thorne River",35.22,8703.79
"463","19020302040808","AK","Lower Sixmile Creek",9.38,2318.86
"464","19020302020501","AK","19020302020501-Boggs Peak",16.2,4002.45
"465","19020302070505","AK","Sunrise Creek",4.45,1099.03
"466","19020302020302","AK","South Fork Upper Carmen River",23.1,5708.83
