"","huc8","states","name","areasqkm","areaacres"
"95","04300202","CN,ME,NH,VT","St. Francois River",7983.06,1972654.3
"96","04050004","MI","Upper Grand",4558.7,1126479.18
"97","04100013","MI","Huron",2378.31,587691.97
"98","04250002","CN","Talbot Creek-Frontal Lake Erie",701.767119,173410.431723
"99","04090007","CN","Lower Thames River",2594.13,641023.12
"100","22030002","AS","Ofu Island-Olosega Island",563.74213497,139303.71531197
"101","05100204","KY","Upper Kentucky",2832.78,699995.17
"102","05100205","KY","Lower Kentucky",8393.82,2074155.86
"103","01010009","CN,ME","Little River-Saint John River",4161.24,1028264.73
"104","01010011","CN,ME","Keswick River-Saint John River",3633.61,897883.76
"105","01010004","CN,ME","Aroostook River",6321.09,1561973
"106","01010005","CN,ME","Meduxnekeag River",1327.99,328153.51
"107","01010008","CN,ME","Saint Francis River-Saint John River",6027.43,1489410.21
"108","01010010","CN,ME","Becaguimec Stream-Saint John River",2529.42,625033.56
"109","01050001","CN,ME","Saint Croix River",4261.7,1053087.27
"110","18010203","OR","Upper Klamath Lake",1874.67,463241.01
"111","17100309","CA,OR","Applegate",1994.3,492801.4
"112","17100311","CA,OR","Illinois",2564.12,633607.92
"113","17100206","OR","Siuslaw",2007.34,496024.35
"114","17100303","OR","Umpqua",3917.27,967978.17
"115","17100305","OR","Coquille",2738.32,676653.78
"116","17100306","OR","Sixes",1948.73,481541.49
"117","17100308","OR","Middle Rogue",2283.91,564366.5
"118","02070008","DC,MD,VA,WV","Middle Potomac-Catoctin",3206.96,792457.32
"119","02070010","DC,MD,VA","Middle Potomac-Anacostia-Occoquan",3374.54,833866.82
"120","02060006","MD","Patuxent",2400.76,593239.81
"121","04090006","CN","Upper Thames River",3053.720762,754590.833896
"122","04250004","CN","Upper Grand River",4745.483826,1172634.590957
"123","04160001","CN","Dog River-Frontal Lake Superior",8896.19,2198294.73
"124","18030009","CA","Upper Dry",5506.29,1360633.45
"125","18040001","CA","Middle San Joaquin-Lower Chowchilla",9130.41,2256172
"126","22030004","AS","Rose Atoll",162.03166747,40038.89700086
"127","22030005","AS","Swains Island",148.98257586,36814.39624024
"128","10090201","WY","Middle Fork Powder",2572.91,635778.39
"129","10090202","WY","Upper Powder",6464,1597288.19
"130","10090205","WY","Crazy Woman",2473.83,611297.3
"131","10120107","SD,WY","Beaver",4311.81,1065471.04
"132","22040005","UM","Jarvis Island",153.08262899,37827.54143211
"133","22040007","UM","Baker Island",129.2325068,31934.04789029
"134","09010006","CN,ND","Long Creek",4490,1109503.04
"135","10060007","CN,MT,ND","Brush Lake Closed Basin",2724.59,673261.09
"136","08030205","MS","Yalobusha",5917.34,1462204.13
"137","10060003","CN,MT","Poplar",6011.67,1485515.21
"138","10060004","CN,MT","West Fork Poplar",2655.17,656106.36
"139","10060006","CN,MT,ND","Big Muddy",8905.55,2200607.34
"140","04090004","CN,MI","Detroit",2303.6,569231.37
"141","22040006","UM","Howland Island",138.76082374,34288.54628355
"142","22040003","UM","Kingman Reef",214.61667668,53032.93576134
"143","10120103","WY","Upper Cheyenne",3721.27,919545.21
"144","22040004","UM","Palmyra Atoll",270.06884583,66735.46517093
"145","18100202","CA,MX","Carrizo Creek",1692.71,418277.23
"146","16060015","CA,NV","Ivanpah-Pahrump Valleys",7415.51,1832411.56
"147","18090202","CA,NV","Upper Amargosa",8826.13,2180981.4
"148","19080106","AK,CN","Black River",16502.97,4077969.65
"149","19080108","AK,CN","Porcupine Flats-Porcupine River",14646.05,3619115.22
"150","04270105","CN","Ganaraska River-Frontal Lake Ontario",1574.75,389129.88
"151","04280001","CN","Prince Edward County-Frontal Lake Ontario",1109.64,274197.56
"152","10190003","CO","Middle South Platte-Cherry Creek",7440.88,1838679.56
"153","10190004","CO","Clear",1477.21,365027.45
"154","10190006","CO","Big Thompson",2155.99,532755.1
"155","10180009","NE,WY","Middle North Platte-Scotts Bluff",13352.28,3299417.44
"156","10190007","CO,WY","Cache La Poudre",4896.47,1209943.95
"157","10190008","CO,WY","Lone Tree-Owl",1489.24,367998.62
"158","10190011","CO","Bijou",3590.43,887212.69
"159","10180010","CO,WY","Upper Laramie",5760.29,1423397.76
"160","10180011","WY","Lower Laramie",6172.49,1525254.08
"161","22040002","UM","Johnston Atoll",318.60791852,78729.73124358
"162","03010203","NC,VA","Chowan",2328.24,575319.31
"163","03030006","NC","Black",4076.67,1007366.2
"164","03030007","NC","Northeast Cape Fear",4510.42,1114547.23
"165","03010107","NC","Lower Roanoke",3392.08,838200.52
"166","03020202","NC","Middle Neuse",2758.9,681738.06
"167","03020103","NC","Lower Tar",2487.04,614561.39
"168","03020201","NC","Upper Neuse",6231.85,1539921.76
"169","03020302","NC","New River",2243.8,554455.38
"170","10130103","ND","Apple Creek",9411.15,2325544.7
"171","08040305","LA","Black",191.23,47254.81
"172","08050003","LA","Tensas",3597.23,888895.21
"173","18020003","CA","Lower Pit",6830.36,1687817.85
"174","18020122","CA","East Branch North Fork Feather",2661.57,657688.46
"175","18020123","CA","Middle Fork Feather",3534.68,873437.77
"176","18080003","CA,NV","Honey-Eagle Lakes",7262.61,1794628.4
"177","18080001","CA,NV","Surprise Valley",2347.62,580109.83
"178","18020001","CA,OR","Goose Lake",2818.23,696399.25
"179","18100203","CA","San Felipe Creek",2734.6,675734.96
"180","18070305","CA,MX","Cottonwood-Tijuana",4451.7,1100038.76
"181","22040001","UM","Wake Island",232.36556105,57418.78060286
"182","22030001","AS","Tutuila Island",722.14650371,178446.28727435
"183","11100203","OK,TX","Lower Wolf",2823.08,697597.02
"184","11040006","KS,OK","Upper Cimarron-Liberal",4486.89,1108733.03
"185","11140202","LA","Middle Red-Coushatta",619.05,152970.26
"186","11140206","LA,TX","Bayou Pierre",2902.02,717103.33
"187","11140207","LA","Lower Red-Lake Iatt",3692.77,912503.21
"188","11140208","LA","Saline Bayou",1266.65,312994.66
"189","16050203","NV","Carson Desert",5633.25,1392003.98
"190","16060002","NV","Gabbs Valley",5390.74,1332079.81
"191","16020301","NV,UT","Hamlin-Snake Valleys",8069.66,1994054.75
"192","16010101","UT,WY","Upper Bear",5202.73,1285620.74
"193","16050302","CA,NV","West Walker",2698.72,666868.2
"194","16020303","UT","Tule Valley",2461.87,608339.91
"195","16020310","UT","Great Salt Lake",4527.13,1118676.1
"196","16030005","UT","Lower Sevier",10622.31,2624826.98
"197","16030007","UT","Beaver Bottoms-Upper Beaver",4475.21,1105846.35
"198","16030009","UT","Sevier Lake",3613.93,893020.66
"199","16020306","NV,UT","Southern Great Salt Lake Desert",14177,3503208.89
"200","16020308","NV,UT","Northern Great Salt Lake Desert",11801.56,2916226.25
"201","16030006","NV,UT","Escalante Desert",8523.39,2106174.37
"202","16010201","ID,UT","Bear Lake",3281.27,810819.31
"203","16010102","ID,UT,WY","Central Bear",2123.04,524613.55
"204","02040304","VA","Eastern Lower Delmarva",1961.25,484635.37
"205","07060003","IA,WI","Grant-Little Maquoketa",2899.59,716504.3
"206","09030001","CN,MN","Rainy Headwaters",16347.33,4039509.73
"207","22030003","AS","Ta'u Island",563.74213497,139303.71531197
"208","04040003","WI","Milwaukee",2276.45,562521.87
"209","19010102","AK","Ketchikan",5338.45,1319158.95
"210","19010209","AK","Etolin-Zarembo-Wrangell Islands",2918.07,721071.17
"211","19010212","AK","Baranof Island",7356.37,1817796.67
"212","19010211","AK","Chichagof Island",7702.54,1903337.27
"213","19010500","AK","Icy Strait-Chatham Strait",13338.94,3296122.09
"214","19010301","AK,CN","Lynn Canal",6084.2,1503436.17
"215","04290008","CN,NY","Raisin River-St. Lawrence River",3567.28,881492.36
"216","04300201","CN,NY","Chateaugay-English",2986.61,738007.44
"217","03090203","FL","Florida Bay-Florida Keys",6299.03,1556522.3
"218","01060002","ME,NH","Saco River",4405.46,1088611.67
"219","01080207","CT,MA","Farmington River",1571.47,388318.76
"220","01100004","CT","Quinnipiac",1327.4,328007.87
"221","01080205","CT,MA","Outlet Connecticut River",2809.09,694140.3
"222","01020001","CN,ME","West Branch Penobscot River",5520.64,1364178.56
"223","01060001","ME","Presumpscot",3687.29,911149.49
"224","01050004","CN,ME","Passamaquoddy Bay-Bay of Fundy",9671.01,2389756.76
"225","11010014","AR","Little Red",4666.05,1153005.06
"226","11110201","AR","Frog-Mulberry",3330.82,823062.67
"227","11110202","AR","Dardanelle Reservoir",4830.62,1193669.91
"228","11010001","AR,MO","Beaver Reservoir",6616.55,1634982.61
"229","11100201","OK,TX","Lower Beaver",4612.24,1139708.04
"230","10030201","MT","Two Medicine",3334.42,823953.63
"231","10030202","MT","Cut Bank",3110.14,768531.95
"232","10030204","MT","Willow",2573.38,635895.74
"233","10030102","MT","Upper Missouri-Dearborn",6737.23,1664805.24
"234","10030203","CN,MT","Marias",9552.96,2360584.69
"235","03150106","AL","Middle Coosa",6692.11,1653655.17
"236","06020001","AL,GA,TN","Middle Tennessee-Chickamauga",4827.14,1192812.15
"237","03050101","NC,SC","Upper Catawba",6106.21,1508875.22
"238","03150204","AL","Lower Alabama",3766.23,930653.95
"239","03160204","AL","Mobile-Tensaw",2364.75,584342.66
"240","03110201","FL,GA","Upper Suwannee",6859.88,1695112.11
"241","03070201","GA","Satilla",6691.13,1653411.9
"242","03030005","NC","Lower Cape Fear",2859.54,706607.75
"243","03040208","NC,SC","Coastal Carolina",1751.74,432863.81
"244","01070004","MA,NH","Nashua River",1379.97,340997.21
"245","01070006","MA,NH","Merrimack River",4666.28,1153061.07
"246","01070005","MA","Concord River",1034.88,255724
"247","01090001","MA","Charles",3865.69,955231.25
"248","01100003","CT","Thames",955.39,236081.62
"249","02030203","CT,NY,RI","Long Island Sound",3082.16,761618.25
"250","01070003","NH","Contoocook River",1978.89,488994.66
"251","01080201","MA,NH,VT","Ashuelot River-Connecticut River",2636.52,651497.47
"252","01040002","ME,NH","Lower Androscoggin River",5588.65,1380984.35
"253","01090006","RI","Point Judith-Block Island",632.53,156302.58
"254","01090004","MA,RI","Narragansett",3841.19,949178.31
"255","01100001","CT,MA,RI","Quinebaug River",1913.44,472821.01
"256","01080204","MA","Chicopee River",1872.27,462647.69
"257","01090003","MA,RI","Blackstone River",1229.34,303776.13
"258","01080206","CT,MA","Westfield River",1342.9,331837.08
"259","17100106","OR,WA","Willapa Bay",3282.29,811070.45
"260","16030008","UT","Lower Beaver",2075.11,512769.4
"261","19020302","AK","Upper Kenai Peninsula",11440.16,2826922.82
"262","19020402","AK","Matanuska",8721.07,2155021.64
"263","17110007","WA","Lower Skagit",1173.82,290055.79
"264","17110005","CN,WA","Upper Skagit",5205.51,1286308.18
"265","04220003","CN","Severn River-Lake Simcoe",6025.46,1488922.21
"266","04270202","CN","Gull River",3248.6,802745.05
"267","01010006","CN,ME","Headwaters Saint John River",3135.27,774742.31
"268","04310001","CN,ME","Chaudiere River",6696.92,1654843.57
"269","01080103","NH,VT","Ammonoosuc River-Connecticut River",2402.57,593686.57
"270","01080107","NH,VT","West River-Connecticut River",2199.14,543418.08
"271","11120303","OK","Lower North Fork Red",3574.21,883206.22
"272","11130302","OK","Upper Washita",8310.93,2053673.63
"273","11090202","OK","Lower Canadian-Walnut",4747.16,1173047.46
"274","11140104","OK","Clear Boggy",2597.43,641839.19
"275","05140102","KY","Salt",3805.47,940351.65
"276","05110003","KY","Middle Green",2661.48,657665.04
"277","05110005","KY","Lower Green",2390.66,590744.38
"278","05110006","KY","Pond",2064.93,510254.64
"279","06040002","TN","Upper Duck",3058.1,755671.1
"280","06030003","AL,TN","Upper Elk",3325.23,821681.28
"281","17100304","OR","Coos",2299.44,568204.54
"282","17100310","OR","Lower Rogue",2349.67,580616.27
"283","04200001","MI","Carp-Pine",1682.31,415708.44
"284","04210003","CN","Sturgeon River",6920.888721,1710188.847557
"285","04200008","CN","Spanish River-Frontal Lake Huron",9475.571004,2341464.587507
"286","04200009","CN","Killarney Lake-Frontal Lake Huron",1795.933069,443784.726193
"287","04200006","CN","Serpent River-Frontal Lake Huron",2647.480285,654206.625658
"288","04210004","CN","French River-Frontal Lake Huron",8832.351505,2182521.587794
"289","04210002","CN","Lower Wanapitei River",1220.925345,301697.223211
"290","04200007","CN","Vermillion River",4392.610568,1085437.709959
"291","04210001","CN","Upper Wanapitei River",2548.061158,629639.624504
"292","14040106","CO,UT,WY","Upper Green-Flaming Gorge Reservoir",6476.33,1600335.09
"293","02040206","DE,NJ","Cohansey-Maurice",3094.4,764641.78
"294","02040204","DE,NJ","Delaware Bay",1073.53,265274.96
"295","02040301","NJ,NY","Mullica-Toms",4467.84,1104025.83
"296","02020002","NY","Sacandaga",2731.57,674985
"297","02050306","MD,PA","Lower Susquehanna",6439.24,1591168.79
"298","02070009","MD,PA","Monocacy",2511.16,620521.32
"299","14040101","WY","Upper Green",7601.9,1878469.33
"300","14040102","WY","New Fork",3264.76,806739.63
"301","14040103","WY","Upper Green-Slate",3963.5,979402.29
"302","14040104","WY","Big Sandy",4600.06,1136698.05
"303","14040108","UT,WY","Muddy",2500.18,617807.17
"304","09020318","CN","Rat River-Tourond Creek",3228.91,797880.41
"305","04270201","CN","Scugog River",NA,248567.63033858
"306","04270204","CN","Otonabee River",NA,411988.54336104
"307","04270106","CN","Moira River-Frontal Lake Ontario",NA,700730.14958711
"308","04270203","CN","Kawartha Lakes",NA,759338.02044414
"309","02080103","VA","Rapidan-Upper Rappahannock",4032.08,996348.3
"310","02080105","VA","Mattaponi",2359.4,583020.95
"311","05090102","WV","Twelvepole",1145.54,283069.86
"312","01050003","ME","St. George-Sheepscot",3546.27,876301.13
"313","21020001","VI","St. John-St. Thomas",1045.36,258314.66
"314","21020002","VI","St. Croix",869.33,214817.03
"315","08090100","LA","Lower Mississippi-New Orleans",2221.28,548889.31
"316","08090301","LA","East Central Louisiana Coastal",6993.89,1728225.18
"317","03050201","SC","Cooper",3273.07,808791.74
"318","03050202","SC","South Carolina Coastal",1004.03,248099.98
"319","03050206","SC","Edisto River",2432.78,601152.53
"320","03050207","SC","Salkehatchie",4868.1,1202931.67
"321","03050209","SC","Bulls Bay",1079.77,266817.74
"322","03050210","SC","St. Helena Island",412.55,101943.76
"323","02080110","DE,MD,VA","Tangier",2515.31,621546.83
"324","02070001","MD,VA,WV","South Branch Potomac",3832.8,947103.94
"325","04200005","CN","Lower Mississagi River",3540.41,874852.38
"326","04200004","CN","Upper Mississagi River",5804.59,1434343.73
"327","04020101","MI,WI","Black-Presque Isle",2619.4,647267.11
"328","04020103","MI","Keweenaw Peninsula",2828.91,699037.45
"329","04270102","CN","Jordan Harbour-Frontal Lake Ontario",780.09,192764.82
"330","04100011","OH","Sandusky",4714.6,1165001.07
"331","04100012","OH","Huron-Vermilion",1976.7,488453.35
"332","04140301","NY","Black",4939.5,1220576.54
"333","04270101","CN,NY","Niagara River",3664.16,905432.18
"334","01040001","CN,ME,NH","Upper Androscoggin River",3548.65,876890.08
"335","01080101","CN,ME,NH,VT","Headwaters Connecticut River",3702.7,914956.32
"336","01030001","CN,ME","Upper Kennebec River",4133.45,1021397.62
"337","01030002","CN,ME","Dead River",2270.94,561161.84
"338","04030103","WI","Duck-Pensaukee",862.01,213007.86
"339","04030104","WI","Oconto",2488.71,614973.17
"340","04030105","WI","Peshtigo",3158.35,780443.9
"341","07120003","IL,IN","Chicago",1590.16,392937.13
"342","04040002","IL,WI","Pike-Root",1082.93,267597.39
"343","04040001","IL,IN,MI","Little Calumet-Galien",1903.21,470293.51
"344","04030109","MI","Cedar-Ford",2639.77,652300.32
"345","04050002","MI","Black-Macatawa",1574.9,389165.6
"346","04050006","MI","Lower Grand",5235.98,1293838.17
"347","04030108","MI,WI","Menominee",5938.62,1467463.17
"348","04030110","MI","Escanaba",2402.42,593650.3
"349","04030111","MI","Tacoosh-Whitefish",1663.49,411056.48
"350","04230005","CN","Maitland River-Frontal Lake Huron",2636.515768,651497.234586
"351","04230004","CN","Penetangore River-Frontal Lake Huron",1149.851579,284134.513069
"352","04230002","CN","Bruce Peninsula-Frontal Lake Huron",1793.955794,443296.13075865
"353","11010007","AR,MO","Upper Black",4984.64,1231729.94
"354","11020001","CO","Arkansas Headwaters",7938.23,1961578.79
"355","14010003","CO","Eagle",2518.63,622365.38
"356","11130301","OK,TX","Washita Headwaters",3813.73,942393.22
"357","11090106","OK,TX","Middle Canadian-Spring",7133.87,1762816.55
"358","11090105","TX","Lake Meredith",5238.65,1294496.3
"359","11100104","OK,TX","Palo Duro",5016.51,1239605.41
"360","11110207","AR","Lower Arkansas-Maumelle",2844.94,703000.55
"361","05040003","OH","Walhonding",3239.89,800593.69
"362","04110004","OH","Grand",1827.35,451546.59
"363","05030103","OH,PA","Mahoning",2952.11,729480.78
"364","05030102","OH,PA","Shenango",2763.03,682759.6
"365","11090203","OK","Little",2530.82,625378.67
"366","10230003","IA,MN","Little Sioux",7318.35,1808402.95
"367","07130012","IL","Macoupin",2524.41,623794.08
"368","07050001","WI","Upper Chippewa",4999.03,1235286.39
"369","07050002","MI,WI","Flambeau",3054.68,754827.57
"370","10180014","NE","Lower North Platte",5681.34,1403889.56
"371","10190018","CO,NE","Lower South Platte",3660.23,904461.57
"372","17040208","ID","Portneuf",4344,1073425.73
"373","15010011","NV","White",7447.63,1840348.59
"374","16060008","NV","Spring-Steptoe Valleys",13769,3402391.12
"375","16060014","NV","Sand Spring-Tikaboo Valleys",13290.41,3284129.69
"376","18090208","CA","Mojave",11961.47,2955742.09
"377","11060006","OK","Black Bear-Red Rock",5531.63,1366895.06
"378","11070107","OK","Bird",2945.86,727937.19
"379","02030104","NJ,NY","Sandy Hook-Staten Island",1838.33,454261.84
"380","21010007","PR","Puerto Rican Western Islands",508.96,125765.43
"381","21010008","PR","Puerto Rican Eastern Islands",1126.22,278294.94
"382","08020401","AR","Lower Arkansas",1793.93,443290.52
"383","08020402","AR","Bayou Meto",2589.04,639765.16
"384","02030202","NJ,NY,RI","Southern Long Island",5079.5,1255171.22
"385","11090204","OK","Lower Canadian",5130.29,1267721.22
"386","11110102","OK","Dirty-Greenleaf",2064.43,510130.93
"387","11140103","OK","Muddy Boggy",3716.93,918473.63
"388","12090402","TX","East Matagorda Bay",2481.96,613304.34
"389","10230002","IA","Floyd",2372.79,586327.51
"390","10170204","IA,MN","Rock",4364.43,1078474.29
"391","10050012","MT","Lower Milk",3897.8,963167.31
"392","10060001","MT","Prairie Elk-Wolf",5244.35,1295906.4
"393","10070008","MT","Pryor",1581.64,390831.06
"394","10070003","MT","Shields",2211.9,546571.6
"395","10140101","NE,SD","Fort Randall Reservoir",11052.74,2731188.43
"396","10130105","SD","Lower Lake Oahe",9927.5,2453135.36
"397","11020003","CO","Fountain",2404.55,594176.2
"398","10190001","CO","South Platte Headwaters",4154.89,1026695.78
"399","10190002","CO","Upper South Platte",4790.8,1183831.16
"400","11020002","CO","Upper Arkansas",5970.26,1475282.44
"401","20010000","HI","Hawaii",13190.64,3259475.8
"402","20070000","HI","Kauai",2401.67,593465.74
"403","20050000","HI","Molokai",1672.48,413277.39
"404","20020000","HI","Maui",3242.72,801293.55
"405","10180012","NE,WY","Horse",4413.14,1090510.03
"406","10040104","MT","Fort Peck Reservoir",13623.05,3366325.29
"407","10050009","MT","Peoples",1839.81,454625.35
"408","10080008","WY","Nowood",5209.25,1287233.39
"409","10090101","MT,WY","Upper Tongue",6566.17,1622535.12
"410","17100205","OR","Alsea",2174.5,537329.69
"411","17100207","OR","Siltcoos",570.69,141019.93
"412","05100101","KY","Licking",7196.3,1778242.08
"413","09020314","CN,MN","Roseau",5346.78,1321215.92
"414","09030009","CN,MN","Lake of the Woods",13740.44,3395333.95
"415","09020302","MN","Red Lakes",5026.75,1242135.77
"416","17110012","WA","Lake Washington",1572.35,388536.33
"417","09010004","CN,ND","Willow",4649.35,1148878.5
"418","09020316","CN,ND","Lower Pembina River",6571.79,1623922.13
"419","09020315","CN,ND","Upper Pembina River",3568.97,881910.56
"420","09020312","CN,MN","Two Rivers",2822.21,697383.59
"421","17100302","OR","South Umpqua",4664.73,1152678.86
"422","08020301","AR","Lower White-Bayou Des Arc",2942.13,727016.18
"423","08020302","AR,MO","Cache",5197.96,1284443.56
"424","11010013","AR","Upper White-Village",1918.21,474000.5
"425","10130101","ND","Painted Woods-Square Butte",6544.57,1617196.88
"426","10130104","ND","Beaver",2682.42,662839.5
"427","10130201","ND","Knife",6482.9,1601958.97
"428","10130203","ND","Lower Heart",4229.77,1045198.82
"429","10130206","ND","Lower Cannonball",2317.27,572610.06
"430","10160001","ND","James Headwaters",4396.52,1086402.94
"431","10160002","ND","Pipestem",2772.51,685100.43
"432","09010002","CN,ND","Des Lacs",2739.08,676839.94
"433","09020107","MN,ND","Elm-Marsh",2838.25,701347.12
"434","10110203","MT,ND","Middle Little Missouri",5628.26,1390771.8
"435","15050202","AZ,MX","Upper San Pedro",6423.99,1587400.21
"436","15080102","AZ,MX","Rio Sonoyta",12383.57,3060043.61
"437","11120103","TX","Upper Prairie Dog Town Fork Red",5576.61,1378009.16
"438","20040000","HI","Lanai",918.7,227014.51
"439","05010003","PA","Middle Allegheny-Tionesta",4361.93,1077854.77
"440","05010004","NY,PA","French",3203.72,791654.78
"441","05030105","PA","Connoquenessing",2171.22,536519.02
"442","20080001","HI","Niihau",744.13,183878.77
"443","05010002","NY,PA","Conewango",2334.25,576805.51
"444","07010103","MN","Prairie-Willow",5397.87,1333841.85
"445","09030005","MN","Little Fork",4854.22,1199502.76
"446","17110009","WA","Skykomish",2156.48,532878.12
"447","17110011","WA","Snohomish",768.69,189946.58
"448","20030000","HI","Kahoolawe",495.74,122499.66
"449","10280102","IA,MO","Thompson",5701.21,1408798.44
"450","10300101","KS,MO","Lower Missouri-Crooked",6991.08,1727532.39
"451","10280202","MO","Lower Chariton",2640.85,652566.48
"452","10280101","IA,MO","Upper Grand",8613.89,2128537.7
"453","10290103","KS,MO","Little Osage",1504.5,371768.79
"454","10270102","KS","Middle Kansas",5647.86,1395615.16
"455","10270103","KS","Delaware",2996.49,740448.57
