"","huc4","states","name","areasqkm","areaacres"
"83","0504","OH","Muskingum",20849.43,5152000.93
"84","1301","CO,NM","Rio Grande Headwaters",19714.51,4871557.99
"85","0711","IA,IL,MO","Upper Mississippi-Salt",26108.93,6451651.19
"86","0105","CN,ME","Maine Coastal",29957.33,7402612.1
"87","1804","CA","San Joaquin",40986.21,10127904.92
"88","1803","CA","Tulare-Buena Vista Lakes",42497.47,10501344.46
"89","0101","CN,ME","St. John",36485.31,9015709.69
"90","0431","CN,ME","Lower Saint Lawrence River",6696.92,1654843.55
"91","0207","DC,MD,PA,VA,WV","Potomac",38018.6,9394591.89
"92","1207","TX","Lower Brazos",40244.4,9944599.85
"93","0402","MI,WI","Southern Lake Superior",18643.86,4606993.01
"94","2102","VI","Virgin Islands",1914.7,473131.69
"95","1507","AZ","Lower Gila",39046.15,9648506.42
"96","2201","GU","Guam",1476.2,364777.33
"97","0708","IA,IL,MN,MO","Upper Mississippi-Iowa-Skunk-Wapsipinicon",59402.79,14678736.8
"98","0709","IL,WI","Rock",28276.17,6987188.77
"99","1103","CO,KS","Middle Arkansas",53187.91,13143006.95
"100","1026","CO,KS,NE","Smoky Hill",51569.77,12743156.67
"101","1204","LA,TX","Galveston Bay-San Jacinto",21543.77,5323577.32
"102","1210","TX","Central Texas Coastal",47111.13,11641402.9
"103","0106","MA,ME,NH","Saco",12568.1,3105641.36
"104","1402","CO","Gunnison",20790.38,5137409.78
"105","1112","NM,OK,TX","Red Headwaters",38631.02,9545924.71
"106","1113","OK,TX","Red-Washita",64029.72,15822073.21
"107","1109","NM,OK,TX","Lower Canadian",43949.58,10860166.97
"108","0510","KY,VA","Kentucky-Licking",27638.73,6829672.48
"109","0511","KY,TN","Green",23917.14,5910048.89
"110","0603","AL,GA,MS,TN","Middle Tennessee-Elk",26844.83,6633495.96
"111","1023","IA,MN,NE,SD","Missouri-Little Sioux",24243.51,5990695.71
"112","0308","FL","St. Johns",31560.63,7798794.06
"113","1018","CO,NE,WY","North Platte",80472.24,19885104.91
"114","1025","CO,KS,NE","Republican",64521.11,15943498.38
"115","0421","CN","Wanipitai River-French River",19522.226729,4824047.283066
"116","1206","TX","Middle Brazos",40429.19,9990262.19
"117","1208","NM,TX","Upper Colorado",41643.48,10290318.51
"118","0502","MD,PA,WV","Monongahela",19104.34,4720781.87
"119","0312","FL,GA","Ochlockonee",9834.86,2430245.02
"120","0313","AL,FL,GA","Apalachicola",53433.76,13203757.91
"121","1029","KS,MO","Gasconade-Osage",48204.01,11911459.83
"122","1012","MT,NE,SD,WY","Cheyenne",62732.45,15501512.11
"123","0506","OH","Scioto",16866.72,4167853.83
"124","1203","TX","Trinity",46483.43,11486295.27
"125","1205","NM,TX","Brazos Headwaters",37559.75,9281208.56
"126","1003","CN,MT","Missouri-Marias",51422.18,12706686.73
"127","1010","MT,ND","Lower Yellowstone",35981.46,8891205.51
"128","1101","AR,MO","Upper White",57880.31,14302522.64
"129","1111","AR,OK","Lower Arkansas",40924.67,10112696.08
"130","1108","CO,NM,TX","Upper Canadian",32307.09,7983248.29
"131","1104","CO,KS,NM,OK","Upper Cimarron",31136.04,7693877.06
"132","1105","KS,OK","Lower Cimarron",18241.3,4507519.27
"133","1110","KS,NM,OK,TX","North Canadian",46502.39,11490980.91
"134","1606","CA,NV","Central Nevada Desert Basins",123604.12,30543216.09
"135","1605","CA,NV","Central Lahontan",32840.55,8115068.65
"136","1602","ID,NV,UT,WY","Great Salt Lake",74294.89,18358651.93
"137","0406","MI","Northeastern Lake Michigan",23889.28,5903165.5
"138","0409","CN,MI","St. Clair-Detroit",19098.65,4719375.54
"139","0408","MI","Southwestern Lake Huron",23665.79,5847939.22
"140","0403","MI,WI","Northwestern Lake Michigan",53659.17,13259458.07
"141","0108","CN,CT,MA,ME,NH,VT","Connecticut",29173.58,7208941.99
"142","0102","CN,ME","Penobscot",22299.6,5510345.83
"143","0314","AL,FL","Choctawhatchee-Escambia",40414.84,9986715.96
"144","0316","AL,MS","Mobile-Tombigbee",56536.89,13970557.66
"145","0309","FL","Southern Florida",52388.22,12945400.87
"146","0310","FL","Peace-Tampa Bay",27514.67,6799016.08
"147","0306","GA,NC,SC","Ogeechee-Savannah",44164.21,10913203.3
"148","0317","AL,LA,MS","Pascagoula",32024.69,7913466.36
"149","0305","NC,SC","Edisto-Santee",61377.47,15166689.88
"150","0505","NC,TN,VA,WV","Kanawha",31723.29,7838988.97
"151","0513","KY,TN,VA","Cumberland",46390.69,11463380.12
"152","0507","KY,VA,WV","Big Sandy-Guyandotte",15469.98,3822712.74
"153","0602","AL,GA,NC,TN","Middle Tennessee-Hiwassee",13365.67,3302726.57
"154","0601","GA,KY,NC,SC,TN,VA,WV","Upper Tennessee",44787.94,11067332
"155","0604","KY,MS,TN","Lower Tennessee",20950.02,5176857.68
"156","0714","IL,KY,MO","Upper Mississippi-Kaskaskia-Meramec",44265.19,10938156.75
"157","0704","IA,MN,WI","Upper Mississippi-Black-Root",27869.67,6886738.22
"158","0705","MI,WI","Chippewa",24706.16,6105018.51
"159","0707","MI,WI","Wisconsin",30905.65,7636944.9
"160","0703","MN,WI","St. Croix",19994.59,4940765.4
"161","0805","AR,LA","Boeuf-Tensas",13713.5,3388677.25
"162","0809","LA,MS","Lower Mississippi",29242,7225850.33
"163","0804","AR,LA","Lower Red-Ouachita",53114.55,13124879.56
"164","0401","CN,MI,MN,WI","Western Lake Superior",25192.66,6225235.84
"165","1013","ND,SD","Missouri-Oahe",96051.94,23734929.15
"166","1016","ND,SD","James",54742.87,13527245.71
"167","1007","MT,WY","Upper Yellowstone",37452.9,9254805.86
"168","1008","MT,WY","Big Horn",59250.4,14641079.05
"169","1302","CO,NM","Rio Grande-Elephant Butte",70247.44,17358504.55
"170","1303","MX,NM,TX","Rio Grande-Mimbres",56316.22,13916028.44
"171","1306","NM,TX","Upper Pecos",60940.22,15058642.84
"172","1305","NM,TX","Rio Grande Closed Basins",45513.22,11246550.62
"173","1407","AZ,UT","Upper Colorado-Dirty Devil",35264.65,8714077.01
"174","1403","CO,UT","Upper Colorado-Dolores",21661.94,5352777.22
"175","1405","CO,UT,WY","White-Yampa",34342.6,8486234.77
"176","1408","AZ,CO,NM,UT","San Juan",64569.11,15955360.56
"177","1404","CO,UT,WY","Great Divide-Upper Green",53758.4,13283978.72
"178","1503","AZ,CA,MX,NV","Lower Colorado",53742.68,13280094
"179","1506","AZ","Salt",34900.88,8624187.76
"180","1505","AZ,MX","Middle Gila",46572.93,11508411.79
"181","1508","AZ,MX,NM","Sonora",62266.8,15386447.05
"182","1502","AZ,NM","Little Colorado",70077.49,17316509.5
"183","1501","AZ,NV,UT","Lower Colorado-Lake Mead",78401.75,19373477.39
"184","1504","AZ,NM","Upper Gila",39347.33,9722929.2
"185","1710","CA,OR,WA","Oregon-Washington Coastal",65241.72,16121566.23
"186","1601","ID,UT,WY","Bear",19462.7,4809334.25
"187","1603","NV,UT","Escalante Desert-Sevier Lake",42670.06,10543992.85
"188","1701","CN,ID,MT,WA","Kootenai-Pend Oreille-Spokane",134754.66,33298571.08
"189","1704","ID,MT,NV,UT,WY","Upper Snake",92909.9,22958516.75
"190","1712","CA,NV,OR","Oregon Closed Basins",45143.34,11155152.98
"191","1707","OR,WA","Middle Columbia",77451.4,19138641.59
"192","1801","CA,OR","Klamath-Northern California Coastal",67761.72,16744270.6
"193","1708","OR,WA","Lower Columbia",16126.85,3985027.59
"194","1709","OR","Willamette",29688.77,7336249.11
"195","0411","OH,PA","Southern Lake Erie",7871.26,1945028.49
"196","0413","CN,NY,PA","Southwestern Lake Ontario",9111.28,2251444.61
"197","0412","NY,OH,PA","Lake Erie",5503.88,1360037.38
"198","0417","CN","Northeastern Lake Superior",38893.18,9610706.14
"199","0806","LA,MS","Lower Mississippi-Big Black",18332.83,4530135.96
"200","0803","AR,LA,MS,TN","Lower Mississippi-Yazoo",36393.78,8993090.16
"201","0801","AR,IL,KY,MO,MS,TN","Lower Mississippi-Hatchie",30464.2,7527862.01
"202","0808","LA","Louisiana Coastal",37809.41,9342901.47
"203","0903","CN,MN","Rainy",69572.5,17191724.87
"204","0902","CN,MN,ND,SD","Red",121916.5,30126195.9
"205","0904","CN,MT","Saskatchewan River",17605.16,4350327.12
"206","1019","CO,NE,WY","South Platte",62582.17,15464377.73
"207","1027","KS,MO,NE","Kansas",39531.06,9768328.45
"208","1030","KS,MO","Lower Missouri",26797.96,6621914.56
"209","1024","IA,KS,MO,NE","Missouri-Nishnabotna",35245.16,8709261.03
"210","1002","ID,MT,WY","Missouri Headwaters",36350.4,8982371.13
"211","1006","CN,MT,ND","Missouri-Poplar",34275.99,8469773.24
"212","1011","MT,ND,SD,WY","Missouri-Little Missouri",44633.43,11029149.81
"213","0420","CN,MI","Northern Lake Huron",35261.87,8713390.33
"214","0423","CN","Eastern Lake Huron",14446.69,3569851.34
"215","0422","CN","Eastern Georgia Bay",21563.79,5328522.7
"216","0425","CN","Northern Lake Erie",11819.72,2920714.06
"217","0426","CN,MI,NY,OH,PA","Lake Erie",26233.32,6482387.75
"218","0418","CN,MI,MN,WI","Lake Superior",84944.11,20990128.81
"219","0427","CN,NY","Lake Ontario and Niagara Peninsula",29063.07,7181635.34
"220","0428","CN,NY","Lake Ontario",20467.21,5057554.18
"221","1901","AK,CN","Southeast Alaska",190921.78,47177757.43
"222","1907","AK,CN","Upper Yukon River",99513.47,24590291.42
"223","1905","AK","Northwest Alaska",205756.27,50843436.38
"224","1906","AK,CN","Arctic Alaska",239017.2,59062385.14
"225","1908","AK,CN","Middle Yukon River",316856.66,78296915.65
"226","1015","NE,SD,WY","Niobrara",34961.16,8639082.85
"227","1017","IA,MN,NE,SD","Missouri-Big Sioux",40148.17,9920818.95
"228","0405","IN,MI","Southeastern Lake Michigan",33488.6,8275205.16
"229","0410","IN,MI,OH","Western Lake Erie",33122.72,8184794.73
"230","1903","AK","Southwest Alaska",354217.68,87529018.37
"231","1902","AK,CN","South Central Alaska",266283.19,65799951.18
"232","0424","CN,MI","Lake Huron",65095.46,16085423.88
"233","1909","AK","Lower Yukon River",234948,58056863.65
"234","0414","NY","Southeastern Lake Ontario",23341.76,5767868.55
"235","0429","CN,NY","Upper Saint Lawrence River",19753.64,4881225.51
"236","0202","MA,NJ,NY,VT","Upper Hudson",32801.64,8105455.73
"237","0430","CN,ME,NH,NY,VT","Middle Saint Lawrence River",34774.78,8593026.97
"238","0301","NC,VA","Chowan-Roanoke",49370.96,12199819.39
"239","0208","DE,MD,VA,WV","Lower Chesapeake",53570.45,13237535.27
"240","0206","DE,MD,PA","Upper Chesapeake",15207.83,3757932.28
"241","0205","MD,NY,PA","Susquehanna",71224.17,17599860.04
"242","0204","DE,MD,NJ,NY,PA,VA","Delaware-Mid Atlantic Coastal",46680.13,11534902.05
"243","0203","CT,NJ,NY,RI","Lower Hudson-Long Island",18979.89,4690028.03
"244","0110","CT,MA,NY,RI","Connecticut Coastal",12561.19,3103935.02
"245","2009","HI","Northwestern Hawaiian Islands",3296.48,814577.71
