"","huc16","states","name","areasqkm","areaacres"
"185","0207001002010410","MD","0207001002010410",0.04,9.22
"186","0207000810050924","VA","0207000810050924",0.03,6.94
"187","0207001002010422","MD","0207001002010422",0.16,39.96
"188","0207001002010423","MD","0207001002010423",0.05,12.59
"189","0207001002010424","MD","0207001002010424",0.21,52.4
"190","0207000810050925","VA","0207000810050925",0.01,2.68
"191","0207001001022356","DC","0207001001022356",0,0.25
"192","0207001002010425","MD","0207001002010425",0.04,11.03
"193","0207001002010426","MD","0207001002010426",0.04,8.78
"194","0207001002010427","MD","0207001002010427",0.15,37.98
"195","0207001002010428","MD","0207001002010428",0.02,3.85
"196","0207000810050926","VA","0207000810050926",0.04,9.53
"197","0207001002010429","MD","0207001002010429",0.16,38.84
"198","0207001001022433","DC","0207001001022433",0,0.38
"199","0207001002010411","MD","0207001002010411",0.06,14.23
"200","0207001002010412","MD","0207001002010412",0.27,65.96
"201","0207000810050423","VA","0207000810050423",0.02,4.27
"202","0207001002010413","MD","0207001002010413",0.03,8.2
"203","0207000810050927","VA","0207000810050927",0.02,5.24
"204","0207001002010414","MD","0207001002010414",0.05,12.96
"205","0207000810050936","VA","0207000810050936",0.02,4.18
"206","0207001002010430","MD","0207001002010430",0.15,37.53
"207","0207001002010431","MD","0207001002010431",0.04,9.85
"208","0207000810050923","VA","0207000810050923",0.01,2.52
"209","0207000810050932","VA","0207000810050932",0,0.12
"210","0207000810050928","VA","0207000810050928",0.05,11.75
"211","0207000810050933","VA","0207000810050933",0.03,7.7
"212","0207000810050929","VA","0207000810050929",0.05,11.47
"213","0207000810050930","VA","0207000810050930",0.02,5.71
"214","0207000810050931","VA","0207000810050931",0.09,23.35
"215","0207000810050934","VA","0207000810050934",0,0.06
"216","0207000810050937","VA","0207000810050937",0.05,11.18
"217","0207000810050938","VA","0207000810050938",0.01,3.56
"218","0207000810050935","VA","0207000810050935",0.03,7.27
"219","0207000810050939","VA","0207000810050939",0.01,2.88
"220","0207001002010746","MD","0207001002010746",0.01,1.79
"221","0207000810050940","VA","0207000810050940",0.02,3.93
"222","0207000810050941","VA","0207000810050941",0.02,5.35
"223","0207000810050201","VA","0207000810050201",0.06,14.98
"224","0207000810051529","VA","0207000810051529",0.01,3.2
"225","0207000810050202","VA","0207000810050202",0.06,15.99
"226","0207000810050203","VA","0207000810050203",0,0.1
"227","0207001002012353","MD","0207001002012353",0,0.36
"228","0207000810050204","VA","0207000810050204",0.09,22.3
"229","0207000810051701","MD","0207000810051701",0.01,2.67
"230","0207000810050205","VA","0207000810050205",0.02,4.98
"231","0207000810050215","VA","0207000810050215",0.03,7.52
"232","0207000810050206","VA","0207000810050206",0.06,14.59
"233","0207000810050424","VA","0207000810050424",0.01,2.95
"234","0207000810050213","VA","0207000810050213",0.06,15.31
"235","0207000810050214","VA","0207000810050214",0.02,5.08
"236","0207000810050216","VA","0207000810050216",0.08,20.09
"237","0207000810050429","VA","0207000810050429",0,0.06
"238","0207000810051702","MD","0207000810051702",0,0.88
"239","0207000810050207","VA","0207000810050207",0.04,8.97
"240","0207000810050208","VA","0207000810050208",0,0.03
"241","0207000810050212","VA","0207000810050212",0.01,3.32
"242","0207000810050209","VA","0207000810050209",0.03,8.19
"243","0207000810050217","VA","0207000810050217",0,1
"244","0207000810050807","VA","0207000810050807",0.22,53.75
"245","0207001001021719","DC","0207001001021719",0,0.4
"246","0207000810050210","VA","0207000810050210",0.06,14.35
"247","0207000810052639","VA","0207000810052639",0.01,1.57
"248","0207000810050211","VA","0207000810050211",0.08,19.05
"249","0207001001022315","DC","0207001001022315",0,0.45
"250","0207000810050219","VA","0207000810050219",0.08,19.73
"251","0207000810053004","VA","0207000810053004",0.01,1.43
"252","0207000810050220","VA","0207000810050220",0.09,22.78
"253","0207000810051261","VA","0207000810051261",0.01,2.56
"254","0207000810050221","VA","0207000810050221",0.02,5.25
"255","0207000810050229","VA","0207000810050229",0.02,4.97
"256","0207000810050222","VA","0207000810050222",0.14,34.14
"257","0207000810054420","MD","0207000810054420",0.01,1.61
"258","0207000810050223","VA","0207000810050223",0.19,46.03
"259","0207000810050224","VA","0207000810050224",0.07,17.69
"260","0207000810050225","VA","0207000810050225",0.02,5.16
"261","0207000810050226","VA","0207000810050226",0.15,36.39
"262","0207000810050227","VA","0207000810050227",0.06,14.34
"263","0207000810050228","VA","0207000810050228",0.12,30.39
"264","0207000810051530","VA","0207000810051530",0.01,2.67
"265","0207000810050230","VA","0207000810050230",0.06,16.03
"266","0207000810050231","VA","0207000810050231",0,0.29
"267","0207001002042202","DC","0207001002042202",0,0.18
"268","0207000810050232","VA","0207000810050232",0.08,19.22
"269","0207001002040911","MD","0207001002040911",0.36,89.6
"270","0207000810050233","VA","0207000810050233",0.14,33.53
"271","0207000810050234","VA","0207000810050234",0.02,3.74
"272","0207000810050302","VA","0207000810050302",0.02,4.16
"273","0207000810052645","VA","0207000810052645",0,0.22
"274","0207000810050301","VA","0207000810050301",0.06,16.05
"275","0207000810050303","VA","0207000810050303",0,0.91
"276","0207000810050304","VA","0207000810050304",0.02,4.76
"277","0207000810050306","VA","0207000810050306",0.02,4.18
"278","0207000810050307","VA","0207000810050307",0.36,89.29
"279","0207000810050305","VA","0207000810050305",0.04,9.34
"280","0207000810050308","VA","0207000810050308",0.01,3.61
"281","0207000810050310","VA","0207000810050310",0.1,24.25
"282","0207001001022316","DC","0207001001022316",0,0.98
"283","0207000810050311","VA","0207000810050311",0.11,27.62
"284","0207001002011740","MD","0207001002011740",0,0.75
"285","0207000810050312","VA","0207000810050312",0.05,12.86
"286","0207000810050708","VA","0207000810050708",0.01,2.39
"287","0207001002011745","MD","0207001002011745",0,0.05
"288","0207000810050709","VA","0207000810050709",0.03,6.21
"289","0207000810050710","VA","0207000810050710",0.02,6.01
"290","0207001001022317","DC","0207001001022317",0.01,1.36
"291","0207000810050801","VA","0207000810050801",0.03,7.19
"292","0207000810050802","VA","0207000810050802",0.01,3.58
"293","0207000810050803","VA","0207000810050803",0.09,21.32
"294","0207000810050804","VA","0207000810050804",0.15,37.54
"295","0207000810055352","VA","0207000810055352",0,1.14
"296","0207000810050805","VA","0207000810050805",0.02,3.85
"297","0207000810050317","VA","0207000810050317",0.03,7.83
"298","0207000810050806","VA","0207000810050806",0.04,9.68
"299","0207000810050320","VA","0207000810050320",0.02,4.01
"300","0207000810050321","VA","0207000810050321",0.15,36.02
"301","0207000810050313","VA","0207000810050313",0.23,56.54
"302","0207000810050314","VA","0207000810050314",0.04,8.89
"303","0207000810050315","VA","0207000810050315",0.02,4.43
"304","0207000810050316","VA","0207000810050316",0.14,33.64
"305","0207000810050319","VA","0207000810050319",0.02,4.36
"306","0207000810050430","VA","0207000810050430",0.02,4.06
"307","0207000810050322","VA","0207000810050322",0.12,29.38
"308","0207000810050323","VA","0207000810050323",0.04,8.65
"309","0207001001021540","DC","0207001001021540",0,0.29
"310","0207000810050324","VA","0207000810050324",0.08,18.9
"311","0207000810051013","VA","0207000810051013",0,0.98
"312","0207000810050325","VA","0207000810050325",0.07,18.13
"313","0207000810050326","VA","0207000810050326",0.24,59.55
"314","0207000810051014","VA","0207000810051014",0,0.78
"315","0207000810050808","VA","0207000810050808",0.01,3.12
"316","0207000810050810","VA","0207000810050810",0.02,5.29
"317","0207000810051015","VA","0207000810051015",0.14,34.33
"318","0207000810050809","VA","0207000810050809",0.04,10.33
"319","0207000810050815","VA","0207000810050815",0.01,3.45
"320","0207000810050811","VA","0207000810050811",0.03,6.23
"321","0207000810050822","VA","0207000810050822",0.01,3.41
"322","0207000810050812","VA","0207000810050812",0.08,20.9
"323","0207000810054737","MD","0207000810054737",0,0.88
"324","0207000810050813","VA","0207000810050813",0.05,12.82
"325","0207000810050814","VA","0207000810050814",0,0.93
"326","0207000810050816","VA","0207000810050816",0.04,10.81
"327","0207000810050828","VA","0207000810050828",0.03,7.13
"328","0207000810050817","VA","0207000810050817",0.04,10.38
"329","0207000810050818","VA","0207000810050818",0.03,7.13
"330","0207000810050819","VA","0207000810050819",0.07,16.64
"331","0207000810050830","VA","0207000810050830",0.01,3.31
"332","0207000810050820","VA","0207000810050820",0.06,13.69
"333","0207000810050825","VA","0207000810050825",0,0.38
"334","0207000810050826","VA","0207000810050826",0.02,4.23
"335","0207000810050821","VA","0207000810050821",0.02,4.83
"336","0207000810050823","VA","0207000810050823",0.02,5.2
"337","0207000810050824","VA","0207000810050824",0.01,3.46
"338","0207001001021541","DC","0207001001021541",0,0.34
"339","0207000810050827","VA","0207000810050827",0.04,10.72
"340","0207000810050847","VA","0207000810050847",0,0.49
"341","0207001001021542","DC","0207001001021542",0,0.46
"342","0207000810050829","VA","0207000810050829",0.09,22.4
"343","0207000810053804","VA","0207000810053804",0,0.88
"344","0207000810050831","VA","0207000810050831",0.04,10.15
"345","0207000810050852","VA","0207000810050852",0.03,6.28
"346","0207001001021543","DC,MD","0207001001021543",0.41,101.31
"347","0207001001021544","DC,MD","0207001001021544",0.39,96.06
"348","0207000810050832","VA","0207000810050832",0.11,28.22
"349","0207000810050833","VA","0207000810050833",0.1,24.52
"350","0207001001022338","DC","0207001001022338",0.01,1.27
"351","0207000810050834","VA","0207000810050834",0.03,7.38
"352","0207000810050855","VA","0207000810050855",0.01,1.49
"353","0207001001031116","DC","0207001001031116",0,1.22
"354","0207000810050835","VA","0207000810050835",0.05,11.43
"355","0207000810050856","VA","0207000810050856",0.02,5.33
"356","0207000810050836","VA","0207000810050836",0.06,14.82
"357","0207000810050431","VA","0207000810050431",0.01,3.11
"358","0207000810050837","VA","0207000810050837",0.04,9.03
"359","0207000810050838","VA","0207000810050838",0.02,3.82
"360","0207000810050432","VA","0207000810050432",0,0.23
"361","0207000810050839","VA","0207000810050839",0.05,12.3
"362","0207000810051020","VA","0207000810051020",0.01,2
"363","0207000810050840","VA","0207000810050840",0.05,12.59
"364","0207000810050872","VA","0207000810050872",0.03,6.27
"365","0207000810050841","VA","0207000810050841",0.12,29.42
"366","0207000810050842","VA","0207000810050842",0.07,17.51
"367","0207000810053807","VA","0207000810053807",0,0.33
"368","0207000810050843","VA","0207000810050843",0.03,6.84
"369","0207000810050844","VA","0207000810050844",0,0.15
"370","0207000810054225","VA","0207000810054225",0,0.43
"371","0207000810050845","VA","0207000810050845",0.03,7.9
"372","0207000810050846","VA","0207000810050846",0.03,6.26
"373","0207000810050848","VA","0207000810050848",0.09,21.64
"374","0207001002010621","MD","0207001002010621",0,0.45
"375","0207000810050849","VA","0207000810050849",0.06,13.99
"376","0207000810050875","VA","0207000810050875",0.02,3.8
"377","0207000810050850","VA","0207000810050850",0.05,12.88
"378","0207000810050860","VA","0207000810050860",0.02,3.94
"379","0207000810050851","VA","0207000810050851",0.05,13.09
"380","0207000810050867","VA","0207000810050867",0.02,4.83
"381","0207000810050853","VA","0207000810050853",0.06,13.6
"382","0207000810050854","VA","0207000810050854",0,0.09
"383","0207000810050868","VA","0207000810050868",0,0.24
"384","0207000810050857","VA","0207000810050857",0.06,14.72
"385","0207000810050871","VA","0207000810050871",0.01,1.85
"386","0207000810050858","VA","0207000810050858",0.02,5.52
"387","0207000810050859","VA","0207000810050859",0.05,13.5
"388","0207000810050861","VA","0207000810050861",0.04,9.33
"389","0207000810050862","VA","0207000810050862",0.02,5.92
"390","0207000810050863","VA","0207000810050863",0.1,24.61
"391","0207000810050864","VA","0207000810050864",0.05,12.56
"392","0207000810050906","VA","0207000810050906",0.02,5.05
"393","0207000810050865","VA","0207000810050865",0.04,9.6
"394","0207000810050866","VA","0207000810050866",0.01,1.4
"395","0207001001023242","DC","0207001001023242",0,1.02
"396","0207000810050869","VA","0207000810050869",0.04,11.02
"397","0207000810050870","VA","0207000810050870",0.03,8.34
"398","0207000810050873","VA","0207000810050873",0.03,6.93
"399","0207000810050874","VA","0207000810050874",0.03,7.66
"400","0207000810050901","VA","0207000810050901",0.06,16.06
"401","0207000810050902","VA","0207000810050902",0.01,3.35
"402","0207000810050903","VA","0207000810050903",0.03,8.64
"403","0207000810050904","VA","0207000810050904",0.04,9.38
"404","0207000810050905","VA","0207000810050905",0.06,14.23
"405","0207000810050911","VA","0207000810050911",0,0.55
"406","0207000810050907","VA","0207000810050907",0.02,4.72
"407","0207000810050908","VA","0207000810050908",0.03,6.68
"408","0207000810050909","VA","0207000810050909",0.06,13.7
"409","0207000810050910","VA","0207000810050910",0.02,4.1
"410","0207000810050912","VA","0207000810050912",0.03,8.13
"411","0207000810050913","VA","0207000810050913",0,0.09
"412","0207000810050328","VA","0207000810050328",0.02,3.79
"413","0207000810050914","VA","0207000810050914",0.03,8.37
"414","0207000810050915","VA","0207000810050915",0.03,8
"415","0207000810050916","VA","0207000810050916",0.02,5.73
"416","0207000810050917","VA","0207000810050917",0.05,11.35
"417","0207000810050918","VA","0207000810050918",0.02,6.06
"418","0207000810050919","VA","0207000810050919",0,0.4
"419","0207000810051536","VA","0207000810051536",0.02,4.07
"420","0207000810050920","VA","0207000810050920",0.06,14.72
"421","0207000810050346","VA","0207000810050346",0.02,4.8
"422","0207000810050921","VA","0207000810050921",0.03,7.39
"423","0207000810050922","VA","0207000810050922",0.03,6.31
"424","0207001003011503","DC","0207001003011503",0.18,43.87
"425","0207001003010844","VA","0207001003010844",0.02,5.81
"426","0207001003010845","VA","0207001003010845",0.09,22.31
"427","0207001003010848","VA","0207001003010848",0.01,3.44
"428","0207001002040905","MD","0207001002040905",0.87,214.02
"429","0207001002040906","MD","0207001002040906",0.33,80.79
"430","0207001003010849","VA","0207001003010849",0.71,175.73
"431","0207000810050329","VA","0207000810050329",0.06,14.76
"432","0207000810050520","VA","0207000810050520",0.01,2.13
"433","0207000810050330","VA","0207000810050330",0.06,13.62
"434","0207000810051537","VA","0207000810051537",0,0.35
"435","0207000810050331","VA","0207000810050331",0.05,13.58
"436","0207001002040903","MD","0207001002040903",0.15,37.94
"437","0207001002040904","MD","0207001002040904",0.38,94.55
"438","0207001003010846","VA","0207001003010846",0.22,54.42
"439","0207000810051416","VA","0207000810051416",0.01,2.41
"440","0207001003010847","VA","0207001003010847",0.07,17.51
"441","0207000810050327","VA","0207000810050327",0,0.42
"442","0207000810050344","VA","0207000810050344",0.03,8.52
"443","0207000810050345","VA","0207000810050345",0.02,5.41
"444","0207000810050347","VA","0207000810050347",0.1,23.99
"445","0207000810050348","VA","0207000810050348",0.03,6.64
"446","0207000810050349","VA","0207000810050349",0.01,3.2
"447","0207001001023512","DC","0207001001023512",0,0.36
"448","0207000810050401","VA","0207000810050401",0.07,18.15
"449","0207000810053615","VA","0207000810053615",0.01,2.28
"450","0207000810050402","VA","0207000810050402",0.03,6.41
"451","0207000810050403","VA","0207000810050403",0.01,1.44
"452","0207001001022342","DC","0207001001022342",0,0.51
"453","0207000810050404","VA","0207000810050404",0.02,3.86
"454","0207000810050521","VA","0207000810050521",0.03,8.2
"455","0207001001023513","DC","0207001001023513",0,0
"456","0207000810050405","VA","0207000810050405",0.07,16.65
"457","0207000810050406","VA","0207000810050406",0.08,19.34
"458","0207000810050522","VA","0207000810050522",0.02,3.89
"459","0207000810050523","VA","0207000810050523",0,0.11
"460","0207000810050524","VA","0207000810050524",0.02,5.91
"461","0207000810051118","VA","0207000810051118",0.03,7.22
"462","0207000810051119","VA","0207000810051119",0.02,5.67
"463","0207000810050407","VA","0207000810050407",0.08,19.26
"464","0207000810050409","VA","0207000810050409",0.01,3.42
"465","0207000810050410","VA","0207000810050410",0.04,8.97
"466","0207000810050412","VA","0207000810050412",0.02,5.14
"467","0207000810050413","VA","0207000810050413",0.03,6.32
"468","0207000810050414","VA","0207000810050414",0.01,3.64
"469","0207000810051002","VA","0207000810051002",0.02,6.01
"470","0207000810051003","VA","0207000810051003",0.08,20.06
"471","0207000810051004","VA","0207000810051004",0,0.13
"472","0207000810051005","VA","0207000810051005",0.07,16.43
"473","0207000810050502","VA","0207000810050502",0.01,3.68
"474","0207000810051006","VA","0207000810051006",0.09,21.93
"475","0207000810051311","VA","0207000810051311",0.01,2.9
"476","0207000810050527","VA","0207000810050527",0.05,13
"477","0207000810050528","VA","0207000810050528",0.03,6.2
"478","0207000810050529","VA","0207000810050529",0.06,15.77
"479","0207001001022339","DC","0207001001022339",0.01,1.88
"480","0207000810051001","VA","0207000810051001",0.02,3.73
"481","0207000810051007","VA","0207000810051007",0.03,8.63
"482","0207000810050415","VA","0207000810050415",0.04,11.04
"483","0207000810050416","VA","0207000810050416",0,0.87
"484","0207000810050417","VA","0207000810050417",0.04,8.95
"485","0207000810050418","VA","0207000810050418",0.02,4.42
"486","0207000810050420","VA","0207000810050420",0.1,24.59
"487","0207001001023206","DC","0207001001023206",0,0.86
"488","0207000810050421","VA","0207000810050421",0.03,6.64
"489","0207000810051009","VA","0207000810051009",0.01,1.43
"490","0207000810053814","VA","0207000810053814",0.01,2.85
"491","0207000810051010","VA","0207000810051010",0.04,9.9
"492","0207000810051117","VA","0207000810051117",0.03,7.27
"493","0207001001023207","DC","0207001001023207",0.44,108.04
"494","0207000810051011","VA","0207000810051011",0.03,8.14
"495","0207000810051012","VA","0207000810051012",0.01,3.45
"496","0207001001023406","DC","0207001001023406",0,0.01
"497","0207000810051115","VA","0207000810051115",0.04,9.48
"498","0207000810050422","VA","0207000810050422",0.01,1.99
"499","0207000810051116","VA","0207000810051116",0.16,38.78
"500","0207000810050425","VA","0207000810050425",0.06,14.24
"501","0207000810051103","VA","0207000810051103",0.02,6.11
"502","0207000810050426","VA","0207000810050426",0.06,14.85
"503","0207000810050332","VA","0207000810050332",0.01,2.27
"504","0207000810050427","VA","0207000810050427",0.04,10.39
"505","0207000810050428","VA","0207000810050428",0.02,4.54
