"43969","010400010302","CN,ME,NH","West Branch Magalloway River"
"45133","043002020605","CN,NH","Clifton River"
"45136","043002020606","CN,NH","Headwaters Eaton River"
"45140","043002020403","CN,NH","Ditton River"
"45178","043002020602","CN,NH","Headwaters North Eaton River"
"45185","043002020402","CN,ME,NH","Headwaters Salmon River"
"83856","010600031106","ME,NH","York Harbor-Atlantic Ocean"
"83874","010600031004","ME,NH","Rye Harbor-Atlantic Ocean"
"103379","010400010604","ME,NH","Stearns Brook"
"103380","010700010205","NH","Mill Brook-Pemigewasset River"
"103382","010400010605","NH","Horne Brook-Androscoggin River"
"103383","010700010301","NH","Headwaters Baker River"
"103384","010400010606","NH","Dead River-Androscoggin River"
"103385","010400020102","NH","Peabody River"
"103386","010801010702","NH","Higgins Brook-Upper Ammonoosuc River"
"103387","010400020103","ME,NH","Lary Brook-Androscoggin River"
"103388","010400020104","NH","Moose River"
"103389","010400020201","ME,NH","Wild River"
"103390","010700010306","NH","Stinson Brook"
"103392","010700010206","NH","West Branch Brook"
"103394","010600020101","NH","Headwaters Saco River"
"103395","010700010403","NH","Bog Brook-Pemigewasset River"
"103396","010600020102","NH","Sawyer River"
"103397","010600020103","NH","Rocky Branch"
"103398","010801010806","NH","Israel River"
"103399","010600020104","NH","Wildcat Brook"
"103400","010700010204","NH","Eastman Brook"
"103401","010600020105","NH","Ellis River"
"103402","010801010707","NH","Upper Ammonoosuc River"
"103403","010600020106","NH","Bartlett Brook-Saco River"
"103404","010700010402","NH","Beebe River"
"103405","010600020107","NH","Dry River"
"103406","010700010401","NH","Mad River"
"103407","010600020201","NH","Headwaters Swift River"
"103408","010700010302","NH","Atwell Brook-Baker River"
"103409","010600020202","NH","Oliverian Brook-Swift River"
"103410","010801010804","NH","Garland Brook"
"103411","010600020203","NH","Pequawket Brook"
"103412","010700010202","NH","Moosilauke Brook"
"103413","010600020204","NH","Swift River"
"103414","010600020301","NH","East Branch Saco River"
"103415","010700010307","NH","Baker River"
"103416","010600020302","NH","Kearsarge Brook-Saco River"
"103417","010801030301","NH","Headwaters Gale River"
"103418","010600020303","NH","Conway Lake-Saco River"
"103419","010801010803","NH","Stag Hollow Brook-Israel River"
"103420","010600020304","ME,NH","Weeks Brook-Saco River"
"103421","010801010802","NH","Appleby Road Brook-Mill Brook"
"103422","010600020401","ME,NH","Charles River"
"103423","010801010701","NH","Headwaters Upper Ammonoosuc River"
"103425","010600020601","NH","Upper Bearcamp River"
"103426","010700010305","NH","Halls Brook-Baker River"
"103427","010600020602","NH","Cold River"
"103428","010600020603","NH","Mill Brook-Swift River"
"103429","010801010801","NH","Headwaters Israel River"
"103430","010600020604","NH","Chocorua River"
"103431","010700010101","NH","North Fork East Branch Pemigewasset River"
"103432","010801030304","NH","Gale River"
"103433","010700010102","NH","Cedar Brook-East Branch Pemigewasset River"
"103434","010801030303","NH","Ham Branch"
"103435","010700010103","NH","Franconia Branch"
"103436","010801010805","NH","Otter Brook"
"103437","010700010104","NH","East Branch Pemigewasset River"
"103438","010700010201","NH","Headwaters Pemigewasset River"
"103439","010801010705","NH","Mill Brook"
"103440","010700010203","NH","Glover Brook-Pemigewasset River"
"103441","010700010303","NH","Pond Brook"
"103442","010801030102","NH","Johns River"
"103443","010801030302","NH","Meadow Brook-Gale River"
"103444","010801030401","NH","Headwaters Ammonoosuc River"
"103445","010801030402","NH","Zealand River-Ammonoosuc River"
"103446","010801030504","NH","Upper Wild Ammonoosuc River"
"103447","010801030505","NH","Lower Wild Ammonoosuc River"
"103448","010801030701","NH","Oliverian Brook"
"103449","010801040201","NH","Eastman Brook"
"103450","010400020101","NH","Moose Brook-Androscoggin River"
"103452","010700010404","NH","Clay Brook-Pemigewasset River"
