"","huc6","states","name"
"183","101201","NE,SD,WY","Cheyenne"
"184","030602","GA","Ogeechee"
"185","220100","GU","Guam"
"186","070802","IA,MN","Iowa"
"187","070801","IA,IL,MN,MO","Upper Mississippi-Skunk-Wapsipinicon"
"188","070900","IL,WI","Rock"
"189","110300","CO,KS","Middle Arkansas"
"190","102600","CO,KS,NE","Smoky Hill"
"191","111201","NM,OK,TX","Prairie Dog Town Fork Red"
"192","111301","OK,TX","Red-Pease"
"193","111302","OK,TX","Red-Lake Texoma"
"194","160201","UT,WY","Weber"
"195","160202","UT","Jordan"
"196","050200","MD,PA,WV","Monongahela"
"197","050302","OH,WV","Upper Ohio-Little Kanawha"
"198","140402","WY","Great Divide Closed Basin"
"199","100902","MT,WY","Powder"
"200","170602","ID,MT","Salmon"
"201","170603","ID,MT,WA","Clearwater"
"202","170501","ID,NV,OR","Middle Snake-Boise"
"203","170702","OR","John Day"
"204","190301","AK","Aleutian Islands"
"205","160402","CA,NV,OR","Black Rock Desert"
"206","050600","OH","Scioto"
"207","110702","AR,KS,MO,OK","Neosho"
"208","111202","OK,TX","Salt Fork Red"
"209","020502","PA","West Branch Susquehanna"
"210","043300","CN","Long Lake-Kenogami River"
"211","043200","CN","Mojikit Lake-Ogoki River"
"212","101402","NE,SD","White"
"213","101202","MT,SD,WY","Belle Fourche"
"214","051302","KY,TN","Lower Cumberland"
"215","120200","TX","Neches"
"216","120301","TX","Upper Trinity"
"217","120302","TX","Lower Trinity"
"218","120401","TX","San Jacinto"
"219","120500","NM,TX","Brazos Headwaters"
"220","120601","TX","Middle Brazos-Clear Fork"
"221","120602","TX","Middle Brazos-Bosque"
"222","120702","TX","Little"
"223","120800","NM,TX","Upper Colorado"
"224","120901","TX","Middle Colorado-Concho"
"225","120902","TX","Middle Colorado-Llano"
"226","121002","TX","Guadalupe"
"227","121003","TX","San Antonio"
"228","121101","TX","Nueces"
"229","130401","MX,NM,TX","Rio Grande-Fort Quitman"
"230","130403","TX","Devils"
"231","111403","AR,LA,TX","Big Cypress-Sulphur"
"232","190203","AK","Kenai Peninsula"
"233","043100","CN,ME","Chaudiere River"
"234","010100","CN,ME","St. John"
"235","050901","KY,OH,WV","Middle Ohio-Raccoon"
"236","190105","AK","Icy Strait-Chatham Strait"
"237","210200","VI","Virgin Islands"
"238","080901","LA","Lower Mississippi-New Orleans"
"239","043002","CN,ME,NH,NY,VT","Saint Francois River-Saint Lawrence River"
"240","030701","GA","Altamaha"
"241","190903","AK","Outlet Yukon River"
"242","190501","AK","Norton Sound"
"243","190602","AK","Barrow Alaska"
"244","120903","TX","Lower Colorado"
"245","121001","TX","Lavaca"
"246","010200","CN,ME","Penobscot"
"247","090400","CN,MT","Upper South Saskatchewan River"
"248","031401","AL,FL","Florida Panhandle Coastal"
"249","031601","AL,MS","Black Warrior-Tombigbee"
"250","031602","AL,MS","Mobile Bay-Tombigbee"
"251","030901","FL","Kissimmee"
"252","031001","FL","Peace"
"253","031402","AL,FL","Choctawhatchee"
"254","031700","AL,LA,MS","Pascagoula"
"255","030502","SC","Edisto-South Carolina Coastal"
"256","030601","GA,NC,SC","Savannah"
"257","030501","NC,SC","Santee"
"258","050500","NC,TN,VA,WV","Kanawha"
"259","051301","KY,TN,VA","Upper Cumberland"
"260","050702","KY,VA,WV","Big Sandy"
"261","050701","WV","Guyandotte"
"262","060200","AL,GA,NC,TN","Middle Tennessee-Hiwassee"
"263","060102","GA,KY,NC,TN,VA,WV","Upper Tennessee"
"264","060101","NC,SC,TN,VA","French Broad-Holston"
"265","060400","KY,MS,TN","Lower Tennessee"
"266","071402","IL","Kaskaskia"
"267","071401","IL,KY,MO","Upper Mississippi-Meramec"
"268","070400","IA,MN,WI","Upper Mississippi-Black-Root"
"269","070500","MI,WI","Chippewa"
"270","070700","MI,WI","Wisconsin"
"271","070300","MN,WI","St. Croix"
"272","080201","AR,MS","Lower Mississippi-Helena"
"273","080401","AR","Upper Ouachita"
"274","080202","AR,MO","St. Francis"
"275","080500","AR,LA","Boeuf-Tensas"
"276","080801","LA","Atchafalaya-Vermillion"
"277","080903","LA","Central Louisiana Coastal"
"278","080402","AR,LA","Lower Ouachita"
"279","080301","AR,LA,MS","Lower Mississippi-Greenville"
"280","080602","LA,MS","Big Black-Homochitto"
"281","080102","KY,MS,TN","Hatchie-Obion"
"282","090300","CN,MN","Rainy"
"283","090203","CN,MN,ND","Lower Red"
"284","090201","MN,ND,SD","Upper Red"
"285","040601","MI","Northeastern Lake Michigan"
"286","040801","MI","Southwestern Lake Huron"
"287","040802","MI","Saginaw"
"288","040900","CN,MI","St. Clair-Detroit"
"289","040101","CN,MN","Northwestern Lake Superior"
"290","040301","MI,WI","Northwestern Lake Michigan"
"291","010802","CT,MA,NH,VT","Lower Connecticut"
"292","101900","CO,NE,WY","South Platte"
"293","102701","KS,MO","Kansas"
"294","103002","MO","Lower Missouri"
"295","102400","IA,KS,MO,NE","Missouri-Nishnabotna"
"296","100200","ID,MT,WY","Missouri Headwaters"
"297","100600","CN,MT,ND","Missouri-Poplar"
"298","101102","MT,ND,SD,WY","Little Missouri"
"299","101302","ND,SD","Cannonball-Heart-Knife"
"300","101303","ND,SD","Grand-Moreau"
"301","101600","ND,SD","James"
"302","100700","MT,WY","Upper Yellowstone"
"303","100800","MT,WY","Big Horn"
"304","130201","CO,NM","Upper Rio Grande"
"305","130202","NM","Rio Grande-Elephant Butte"
"306","130302","MX,NM","Mimbres"
"307","130600","NM,TX","Upper Pecos"
"308","130500","NM,TX","Rio Grande Closed Basins"
"309","140802","AZ,CO,NM,UT","Lower San Juan"
"310","140700","AZ,UT","Upper Colorado-Dirty Devil"
"311","140300","CO,UT","Upper Colorado-Dolores"
"312","140401","CO,UT,WY","Upper Green"
"313","140500","CO,UT,WY","White-Yampa"
"314","150302","AZ","Bill Williams"
"315","150501","AZ","Middle Gila"
"316","150503","AZ,MX","Santa Cruz"
"317","150602","AZ","Verde"
"318","150702","AZ","Lower Gila"
"319","150502","AZ,MX","San Pedro-Willcox"
"320","150801","AZ,MX","Rio Sonoyta"
"321","150301","AZ,CA,MX,NV","Lower Colorado"
"322","150200","AZ,NM","Little Colorado"
"323","150100","AZ,NV,UT","Lower Colorado-Lake Mead"
"324","150400","AZ,NM","Upper Gila"
"325","150803","AZ,MX,NM","Rio De Bavispe"
"326","111002","OK,TX","Lower Beaver"
"327","160502","CA,NV","Carson"
"328","160600","CA,NV","Central Nevada Desert Basins"
"329","160102","ID,UT","Lower Bear"
"330","160101","ID,UT,WY","Upper Bear"
"331","160203","ID,NV,UT","Great Salt Lake"
"332","160300","NV,UT","Escalante Desert-Sevier Lake"
"333","171003","CA,OR","Southern Oregon Coastal"
"334","170402","ID,MT,NV,UT,WY","Upper Snake"
"335","170401","ID,WY","Snake Headwaters"
"336","170101","CN,ID,MT","Kootenai"
"337","171200","CA,NV,OR","Oregon Closed Basins"
"338","170701","OR,WA","Middle Columbia"
"339","180101","CA,OR","Northern California Coastal"
"340","180102","CA,OR","Klamath"
"341","150701","AZ","Lower Gila-Agua Fria"
"342","171002","OR","Northern Oregon Coastal"
"343","170800","OR,WA","Lower Columbia"
"344","170900","OR","Willamette"
"345","042600","CN,MI,NY,OH,PA","Lake Erie"
"346","041800","CN,MI,MN,WI","Lake Superior"
"347","041401","NY","Southeastern Lake Ontario"
"348","041403","NY","Northeastern Lake Ontario"
"349","041100","OH,PA","Southern Lake Erie"
"350","041300","CN,NY,PA","Southwestern Lake Ontario"
"351","042800","CN,NY","Lake Ontario"
"352","041201","NY,OH,PA","Eastern Lake Erie"
"353","041700","CN","Northeastern Lake Superior"
"354","042000","CN,MI","Northern Lake Huron"
"355","042300","CN","Eastern Lake Huron"
"356","042200","CN","Eastern Georgia Bay"
"357","042500","CN","Northern Lake Erie"
"358","042701","CN,NY","Northern Lake Ontario"
"359","042702","CN","Lake Ontario and Niagara Peninsula"
"360","011000","CT,MA,NY,RI","Connecticut Coastal"
"361","020401","NJ,NY,PA","Upper Delaware"
"362","020301","CT,NJ,NY","Lower Hudson"
"363","043001","CN,NY,VT","Lake Champlain-Richelieu River"
"364","041402","NY","Oswego"
"365","042900","CN,NY","St. Lawrence"
"366","020200","MA,NJ,NY,VT","Upper Hudson"
"367","030102","NC,VA","Albemarle-Chowan"
"368","020801","DE,MD,VA","Lower Chesapeake"
"369","020802","VA,WV","James"
"370","020600","DE,MD,PA","Upper Chesapeake"
"371","190101","AK,CN","Southern Southeast Alaska"
"372","190704","AK,CN","White River-Yukon River"
"373","190705","AK,CN","Fortymile River-Yukon River"
"374","020402","DE,MD,NJ,PA","Lower Delaware"
"375","020503","MD,PA","Lower Susquehanna"
"376","020501","NY,PA","Upper Susquehanna"
"377","190601","AK","Western Arctic"
"378","190504","AK","Noatak River-Lisburne Peninsula"
"379","190801","AK,CN","Porcupine River"
"380","190605","AK,CN","Eastern Arctic"
"381","101500","NE,SD,WY","Niobrara"
"382","101701","NE,SD","Lewis and Clark Lake"
"383","190304","AK","Upper Kuskokwim River"
"384","190902","AK","Melozitna River-Yukon River"
"385","040500","IN,MI","Southeastern Lake Michigan"
"386","190305","AK","Lower Kuskokwim River"
"387","190804","AK","Beaver Creek-Yukon River"
"388","190803","AK,CN","Tanana River"
"389","190603","AK","Colville River"
"390","190207","AK","Kodiak-Shelikof"
"391","190502","AK","Northern Seward Peninsula"
"392","190802","AK","Chandalar-Christian River"
"393","190901","AK","Koyukuk River"
"394","190103","AK,CN","Northern Southeast Alaska"
"395","190302","AK","Kvichak-Port Heiden"
"396","042400","CN,MI","Lake Huron"
"397","190604","AK","Prudhoe Bay"
"398","041000","IN,MI,OH","Western Lake Erie"
"399","190503","AK","Kobuk-Selawik Rivers"
"400","190102","AK,CN","Central Southeast Alaska"
"401","190104","AK,CN","Gulf of Alaska"
"402","190701","AK,CN","Headwaters Yukon River"
"403","190505","AK","Kotzebue Sound"
"404","190303","AK","Nushagak River"
