"83430","011000010105","CT,MA","Shunway Brook-Quinebaug River"
"83477","010802070203","MA","Clam River"
"83478","010802030105","MA,VT","Sherman Dam-Deerfield River"
"83479","010802030201","MA,VT","Pelham Brook-Deerfield River"
"83499","011000020102","CT,MA","Middle River"
"83501","011000010204","CT,MA","Lower French River"
"83502","011000020203","CT,MA","Bigelow Brook"
"83503","011000050301","CT,MA","Konkapot River"
"83504","011000050302","CT,MA","Whiting River"
"83505","011000050305","CT,MA,NY","Salmon Creek"
"88301","020200030604","MA,NY","Green River"
"88302","020200060601","MA,NY","West Brook-Kinderhook Creek"
"88304","020200060603","MA,NY","Wyomanock Creek"
"88359","010900040802","MA","Assonet River"
"88380","010802030301","MA,VT","East Branch North River"
"88382","010900040803","MA,RI","Quequechan River"
"88383","010802030302","MA,VT","Taylor Brook-North River"
"88384","010802030402","MA,VT","Lower Green River"
"88811","010802030205","MA","Mill Brook-Deerfield River"
"88897","010802040205","MA","Winimusset Brook-Ware River"
"88901","010802040303","MA","Upper Quaboag River"
"88924","010802040304","MA","Mill Brook"
"89007","010802060102","MA","Swift River"
"89045","010802030204","MA","Clesson Brook"
"101373","011000050203","CT,MA,NY","Hubbard Brook"
"101375","011000050102","MA","Wahconah Falls Brook"
"101378","020200030603","MA","Phillips Creek-Hoosic River"
"101395","020200061001","MA,NY","Headwaters Roeliff Jansen Kill"
