"22873","010600031001","ME,NH","Piscataqua River-Frontal Portsmouth Harbor"
"22876","010600030206","ME","Parsons Beach-Frontal Atlantic Ocean"
"22882","010600021001","ME,NH","Shapleigh Pond"
"22885","010600021005","ME","Brown Brook"
"22889","010600020902","ME,NH","South River"
"22968","010600030202","ME","Number One Pond-Mousam River"
"22969","010600030101","ME","Kennebunk Pond-Kennebunk River"
"22973","010600020405","ME,NH","Shepards River"
"22974","010400021006","ME","Cathance River"
"22976","010600020404","ME,NH","Old Course Saco River-Saco River"
"22977","010400021002","ME","Sabattus River"
"23058","010400020505","ME","Worthley Pond-Androscoggin River"
"23059","010400010603","ME,NH","Chickwolnepy Stream-Androscoggin Rvier"
"23061","010400020405","ME","Lower Swift River"
"23063","010400020301","ME","Ellis Pond"
"23064","010400020302","ME","Black Brook"
"23066","010400010105","ME","Cascade Stream"
"23068","010400010108","ME","Pepperpot Pond"
"23098","010400020402","ME","East Branch Swift River"
"23102","010400010203","ME,NH","Umbagog Lake"
"23103","010400020403","ME","Upper Swift River"
"23109","010600031103","ME","York River"
"23116","010600020901","ME,NH","Loon Lake-Ossipee River"
"23117","010600020905","ME","Little River-Ossipee River"
"23118","010600021101","ME","Watchic Pond-Saco River"
"23234","010600030507","ME,NH","Lower Salmon Falls River"
"23398","010600010106","ME","Lower Crooked River"
"23399","010600010201","ME","Upper Royal River"
"23418","010600010304","ME","Upper Presumpscot River"
"23419","010600010306","ME","Lower Presumpscot River"
"23421","010600021004","ME","Pendexter Brook"
"23424","010600030102","ME","Kennebunk River"
"23425","010600021105","ME","Outlet Saco River"
"23584","010200020202","ME","Brayley Brook-East Branch Penobscot River"
"23585","010200020106","ME","Telos Lake"
"23586","010200020201","ME","Third Lake-East Branch Penobscot River"
"23587","010200020103","ME","Ellis Brook"
"23588","010200020304","ME","Lunksoos Lake-East Branch Penobscot River"
"23589","010200020507","ME","Outlet East Branch Penobscot River"
"23590","010200030111","ME","Middle West Branch Mattawamkeag River"
"23591","010200030507","ME","Meadow Brook"
"23592","010200030508","ME","Little Meadow Brook-Meadow Brook"
"23593","010200030606","ME","Macwahoc Stream"
"23594","010200030701","ME","Silver Lake"
"23595","010200040604","ME","Hardy Brook-Piscataquis River"
"23598","010200050201","ME","Sebonibus Rapids-Penobscot River"
"23681","010300030905","ME","Middle Sandy River"
"23683","010300031004","ME","Lower Sandy River"
"23684","010300031206","ME","Outlet Sandy River"
