"","huc10","states","name"
"1","1016000606","SD","Foster Creek"
"2","0709000208","WI","Badfish Creek"
"3","1806000901","CA","San Antonio Creek"
"4","1805000409","CA","San Mateo Creek-Frontal San Francisco Bay Estuaries"
"5","1705010807","OR","Lower Cow Creek"
"6","1707030602","OR","Willow Creek"
"7","1704021404","ID","Lower Beaver Creek"
"8","1706010904","WA","Lower Rock Creek"
"9","1707010309","OR","Upper Butter Creek"
"10","1707030703","OR","Hay Creek"
"11","1712000811","OR","Shallow Lake-Slickey Lake"
"12","0410001106","OH","Lower Tymochtee Creek"
"13","1505030203","AZ","Tanque Verde Creek-Rillito River"
"14","1203010301","TX","Headwaters Elm Fork Trinity River"
"15","1202000304","TX","Tenmile Creek-Neches River"
"16","1203020302","TX","Whites Bayou-Turtle Bayou"
"17","1113020105","OK,TX","Lake Nocona-Red River"
"18","2101000203","PR","Cano Tiburones Coastal Watershed"
"19","0207000508","VA","Naked Creek-South Fork Shenandoah River"
"20","0207000509","VA","Hawksbill Creek-South Fork Shenandoah River"
"21","2101000201","PR","Rio Cibuco Watershed"
"22","2101000202","PR","Rio Grande de Manati Watersheds"
"23","2101000205","PR","Quebrada Los Cedros to Rio Camuy Watersheds"
"24","2101000301","PR","Rio Culebrinas Watershed"
"25","2101000302","PR","Rio Grande de Anasco Watershed"
"26","2101000303","PR","Rio Yaguez Watershed"
"27","2101000304","PR","Rio Guanajibo Watershed"
"28","2101000401","PR","Quebrada Boqueron to Rio Loco Watersheds"
"29","2101000501","PR","Rio Maunabo to Rio Humacao Watersheds"
"30","2101000502","PR","Rio Anton Ruiz to Rio Fajardo Watersheds"
"31","1209030107","TX","Buckners Creek-Colorado River"
"32","1210010201","TX","Headwaters Navidad River"
"33","0109000203","MA","Mattapoisett River-Buzzards Bay"
"34","2101000503","PR","Rio Herrera to Las Cabezas de San Juan Coastal Watersheds"
"35","2101000504","PR","Rio Grande de Loiza Watershed"
"36","2101000507","PR","Rio de la Plata Watershed"
"37","2101000305","PR","Bahia de Mayaguez-Mona Passage"
"38","2101000206","PR","Puerto del Tortuguero-Atlantic Ocean"
"39","0509010202","WV","East Fork Twelvepole Creek"
"40","0509010203","WV","Twelvepole Creek"
"41","0208020801","VA","Nansemond River"
"42","1901010210","AK","Gravina Island-Frontal Clarence Strait"
"43","1901010201","AK","Princess Bay-Frontal Behm Canal"
"44","0109000207","MA","Nantucket Island"
"45","0109000205","MA,RI","Sakonnet Point-Frontal Rhode Island Sound"
"46","0109000202","MA","Cape Cod"
"47","0109000108","MA","Neponset River"
"48","0109000109","MA","Hingham Bay"
"49","0109000104","MA","Saugus River"
"50","0505000208","WV","Brush Creek"
"51","0505000401","WV","Piney Creek"
"52","0509010201","WV","West Fork Twelvepole Creek"
"53","2102000102","VI","St. John"
"54","0208020603","VA","Upper Chippokes Creek-James River"
"55","0208020606","VA","Lower Chickahominy River"
"56","2102000201","VI","Northern St. Croix"
"57","2102000202","VI","Southern St. Croix"
"58","2102000203","VI","Christiansen Harbor-Caribbean Sea"
"59","0207000206","MD,PA","Evitts Creek"
"60","0208010301","VA","Thumb Run-Rappahannock River"
"61","0208010302","VA","Carter Run-Rappahannock River"
"62","0208010311","VA","Mine Run-Rapidan River"
"63","0208010501","VA","Poni River"
"64","0207000201","MD","Savage River"
"65","0208020607","VA","Powhatan Creek-James River"
"66","0207000203","MD","Georges Creek"
"67","0207000202","MD,WV","Stony River-North Branch Potomac River"
"68","0207000208","MD,WV","Trading Run-North Branch Potomac River"
"69","1901010202","AK","Neets Bay-Frontal Behm Canal"
"70","1901010309","AK","Shakan Bay-Frontal Sumner Strait"
"71","1901010304","AK","Skowl Arm-Frontal Kasaan Bay"
"72","1901010312","AK","Iphigenia Bay-Frontal Pacific Ocean"
"73","1901010301","AK","Logjam Creek"
"74","1901010308","AK","Kendrick Bay-Frontal Clarence Strait"
"75","1901010204","AK","Carlanna Creek-Frontal Tongass Narrows"
"76","1901010314","AK","Bucareli Bay-Frontal Pacific Ocean"
"77","1901010318","AK","Meares Passage-Frontal Pacific Ocean"
"78","0208020609","VA","Pagan River-James River"
"79","1901010206","AK","Thorne Arm-Frontal Revillagigedo Channel"
"80","1901010311","AK","Davidson Inlet-Frontal Iphigeria Bay"
"81","0901000321","CN","Graham Creek"
"82","0901000807","CN","Moose Mountain Creek"
"83","0901000311","CN","Auburnton Creek"
"84","0301020203","VA","Rattlesnake Swamp-Blackwater River"
"85","0809020302","LA","Bayou Sauvage-Frontal Chef Menteur Pass"
"86","0901000705","CN","Rinfret Brook"
"87","0901000313","CN","Upper Lightning Creek"
"88","0901000312","CN","Upper Antler River"
"89","0901000317","CN","Upper Gainsborough Creek"
"90","0208020803","VA","Hampton Roads"
"91","0809030107","LA","Barataria Pass-Gulf of Mexico"
"92","0305020604","SC","North Edisto River"
"93","0305020107","SC","Cooper River"
"94","0305020202","SC","Stono River"
"95","0305020603","SC","Edisto River"
"96","0305020711","SC","Coosaw River-Port Royal Sound"
"97","0901000322","CN","Jackson Creek"
"98","0301020202","VA","Cypress Swamp-Blackwater River"
"99","0505000201","VA","Kimberling Creek-Walker Creek"
"100","0505000202","VA","Little Walker Creek-Walker Creek"
"101","0106000101","ME","Sebago Lake"
"102","0106000102","ME","Royal River"
"103","0106000103","ME","Presumpscot River"
"104","0507020106","KY,WV","Rockcastle Creek-Tug Fork"
"105","1901021001","AK","Big Creek-Frontal Frederick Sound"
"106","1901021011","AK","Duncan Canal-Frontal Sumner Strait"
"107","0106000303","ME","Goosefare Bay-Frontal Atlantic Ocean"
"108","0106000301","ME","Kennebunk River-Frontal Atlantic Ocean"
"109","0106000302","ME","Mousam River-Frontal Atlantic Ocean"
"110","0106000205","ME","Moose Pond-Saco River"
"111","0207000205","MD,PA","Wills Creek"
"112","2102000103","VI","Pillsbury Sound-Caribbean Sea"
"113","0207000207","WV","Patterson Creek"
"114","0207000204","MD,WV","New Creek-North Branch Potomac River"
"115","2102000101","VI","St. Thomas"
"116","0809020303","LA","Mississippi River Gulf Outlet Canal-Frontal Lake Borgne"
"117","0809020307","LA","Bayou Terre Aux Boeufs-Frontal Breton Sound"
"118","0809020308","LA,MS","Chandeleur Sound"
"119","1901021009","AK","Port Malmesbury-Frontal Chatham Strait"
"120","1901021013","AK","Totem Bay-Frontal Sumner Strait"
"121","1901021004","AK","Port Camden-Frontal Keku Strait"
"122","1901021008","AK","Tebenkof Bay-Frontal Chatham Strait"
"123","1901021005","AK","Keku Strait-Frontal Frederick Sound"
"124","0208011103","MD,VA","Dividing Creek-Pocomoke River"
"125","0901000706","CN","Yellow Grass Ditch-Souris River"
"126","0901000802","CN","Town of Creelman"
"127","0901000702","CN","Headwaters Souris River"
"128","0809020309","LA","Chandeleur Sound-Gulf of Mexico"
"129","0809030105","LA","Barataria Bay-Frontal Gulf of Mexico"
"130","0305011203","SC","South Santee River"
"131","0502000501","PA,WV","Dunkard Creek"
"132","0305020901","SC","Cape Romain"
"133","0305020902","SC","Bulls Bay"
"134","0502000503","PA","South Fork Tenmile Creek"
"135","0502000504","PA","Tenmile Creek"
"136","0502000506","PA","Redstone Creek"
"137","0503020301","WV","Sand Fork"
"138","0503020302","WV","Leading Creek"
"139","0503020303","WV","Upper Little Kanawha River"
"140","0503020305","WV","Right Fork Steer Creek-Steer Creek"
"141","0503020306","WV","West Fork Little Kanawha River"
"142","0503020307","WV","Right Fork Spring Creek-Spring Creek"
"143","0503020308","WV","Left Fork Reedy Creek-Reedy Creek"
"144","0305021001","SC","Harbor River"
"145","1901021003","AK","Irish Creek-Frontal Rocky Pass"
"146","1901021010","AK","Petersburg Creek-Frontal Wrangell Narrows"
"147","1901021006","AK","Saginaw Bay-Frontal Frederick Sound"
"148","1901021007","AK","Bay of Pillars-Frontal Chatham Strait"
"149","1901021015","AK","Port Beauclerc-Frontal Sumner Strait"
"150","1901021002","AK","Portage Bay-Frontal Frederick Sound"
"151","1901021014","AK","Keku Strait-Frontal Sumner Strait"
"152","0901000704","CN","Lennox Lake-Souris River"
"153","0208011006","MD,VA","Lower Tangier Sound"
"154","0503020310","WV","South Fork Hughes River"
"155","0503020311","WV","Goose Creek-Hughes River"
"156","0503020312","WV","Middle Little Kanawha River"
"157","0208011105","MD,VA","Marumsco Creek-Pocomoke Sound"
"158","0503020104","WV","Headwaters Middle Island Creek"
"159","0503020313","WV","Lower Little Kanawha River"
"160","0503020102","WV","Fishing Creek"
"161","0503020105","WV","Outlet Middle Island Creek"
"162","0503020205","WV","Left Fork Sandy Creek-Sandy Creek"
"163","0503020206","WV","Mill Creek"
"164","0503020204","OH,WV","Pond Creek-Ohio River"
"165","0503020209","OH,WV","Oldtown Creek-Ohio River"
"166","0503020101","OH,WV","Sunfish Creek"
"167","0503020106","OH","Headwaters Little Muskingum River"
"168","0503020109","OH","West Fork Duck Creek-Duck Creek"
"169","0503020207","OH","Leading Creek"
"170","0207000402","VA,WV","Sleepy Creek"
"171","0503020110","OH,WV","French Creek-Ohio River"
"172","0503020201","OH,WV","Little Hocking River-Ohio River"
"173","0207000404","VA,WV","Back Creek"
"174","0207000409","VA,WV","Opequon Creek"
"175","0208011107","MD,VA","Deep Creek-Pocomoke Sound"
"176","0207000101","VA,WV","North Fork South Branch Potomac River"
"177","0207000103","VA,WV","Upper South Branch Potomac River"
"178","0207000105","VA,WV","South Fork South Branch Potomac River"
"179","0208020106","VA,WV","Upper Cowpasture River"
"180","0502000106","WV","Three Fork Creek"
"181","0502000107","WV","Lower Tygart Valley River"
"182","0502000201","WV","Upper West Fork River"
"183","0502000203","WV","Middle West Fork River"
"184","0502000204","WV","Simpson Creek"
"185","0502000205","WV","Tenmile Creek"
"186","0502000206","WV","Lower West Fork River"
"187","0502000302","WV","Deckers Creek"
"188","0207000703","MD,VA,WV","Bullskin Run-Shenandoah River"
"189","0207001103","MD,VA","Nanjemoy Creek-Potomac River"
"190","0207001110","MD,VA","0207001110-Potomac River"
"191","0207000806","VA,WV","North Fork Goose Creek"
"192","0207000802","MD,VA,WV","Piney Run-Potomac River"
"193","1401000107","CO","Muddy Creek"
"194","1401000110","CO","Rock Creek"
"195","0302010502","NC","Pamlico Sound-Ocracoke Inlet"
"196","0509010101","OH,WV","Crab Creek-Ohio River"
"197","0509010107","OH,WV","Indian Guyan Creek-Ohio River"
"198","0509010110","KY,OH,WV","Symmes Creek-Ohio River"
"199","0509010102","OH","Headwaters Raccoon Creek"
"200","0509010103","OH","Elk Fork-Raccoon Creek"
"201","0509010104","OH","Little Raccoon Creek"
"202","0509010105","OH","Strongs Run-Raccoon Creek"
"203","0509010106","OH","Indian Creek-Raccoon Creek"
"204","0509010108","OH","Headwaters Symmes Creek"
"205","0509010109","OH","Sand Fork-Symmes Creek"
"206","0302030107","NC","Bogue Banks-Shackleford Banks"
"207","0302010504","NC","Cape Lookout Shoals-Core Banks"
"208","0302030103","NC","Bogue Banks-Bogue Sound"
"209","0901000703","CN","Town of Bechard"
"210","0901000319","CN","Lower Gainsborough Creek"
"211","0505000302","VA,WV","Knapp Creek"
"212","1901010313","AK","San Alberto Bay-Frontal Ursua Channel"
"213","1901010305","AK","Kasaan Bay-Frontal Clarence Strait"
"214","1901010203","AK","Naha River-Frontal Behm Canal"
"215","1901010205","AK","Carroll Inlet-Frontal Revillagigedo Channel"
"216","1901010317","AK","Cordova Bay-Frontal Pacific Ocean"
"217","1901010307","AK","Moira Sound-Frontal Clarence Strait"
"218","1901010209","AK","Felice Strait-Frontal Clarence Strait"
"219","1901010306","AK","Cholmondeley Sound-Frontal Clarence Strait"
"220","1901010208","AK","Duke Island-Frontal Revillagigedo Channel"
"221","1901010316","AK","Tlevak Strait-Frontal Cordova Bay"
"222","1901010315","AK","Jackson Passage-Frontal Cordova Bay"
"223","1901010207","AK","Bostwick Inlet-Frontal Nichols Passage"
"224","1901010303","AK","Kashevarof Passage-Frontal Clarence Strait"
"225","1901010302","AK","Thorne River"
"226","1901010310","AK","Tuxekan Passage-Frontal Tonowek Bay"
"227","0901000801","CN","Town of Hirsch"
"228","0901000315","CN","Middle Antler River"
"229","0901000709","CN","Dead Lake-Souris River"
"230","0901000806","CN","Town of Alameda"
"231","0901000710","CN","Rafferty Reservoir-Souris River"
"232","0901000314","CN","Lower Lightning Creek"
"233","0901000318","CN","Middle Gainsborough Creek"
"234","0901000804","CN","Town of Frobisher"
"235","0901000713","CN,ND","City of Estevan-Souris River"
"236","0901000707","CN","Jewel Creek"
"237","0901000708","CN","Nickle Lake-Souris River"
"238","0901000603","CN","Upper Long Creek"
"239","0901000803","CN","Town of Lampman"
"240","0317000704","MS","Bluff Creek-Red Creek"
"241","0302030203","NC","New River Inlet"
"242","0302030204","NC","Topsail Beach"
"243","1304020307","MX,TX","Panther Creek-Rio Grande"
"247","1508010306","AZ,MX","Tule Desert"
"248","1304020111","MX,TX","Arroyo Escondido-Rio Grande"
"249","1304020109","MX,TX","Capote Creek"
"250","1304020106","MX,TX","Eagle Canyon-Rio Grande"
"251","1304020110","MX,TX","Arroyo Panales-Rio Grande"
"252","0317000705","MS","Hickory Creek-Big Black Creek"
"253","0317000903","MS","Pt Aux Chenes Bay-Mississippi Sound"
"254","0317000904","MS","Tuxachanie Creek-Tchoutacabouffa River"
"255","0317000905","MS","Little Biloxi River-Biloxi River"
"256","0317000906","MS","Back Bay of Biloxi-Biloxi Bay"
"257","1022000304","NE","Rock Creek-Elkhorn River"
"258","1022000301","NE","Union Creek"
"259","1022000302","NE","Humbug Creek-Elkhorn River"
"260","1022000303","NE","Plum Creek"
"261","1304020105","TX","Green River"
"262","1304020107","MX,TX","Sand Creek-Rio Grande"
"264","1505030105","AZ,MX","Josephine Canyon-Santa Cruz River"
"265","1022000305","NE","West Fork Maple Creek"
"266","1022000306","NE","Maple Creek"
"267","1022000307","NE","Pebble Creek"
"268","1022000308","NE","Cuming Creek-Elkhorn River"
"269","1022000309","NE","Bell Creek"
"270","1022000401","NE","South Logan Creek"
"271","1022000402","NE","Upper Logan Creek Dredge"
"272","1022000403","NE","Middle Logan Creek Dredge"
"273","1022000404","NE","Lower Logan Creek Dredge"
"274","1023000101","NE","Omaha Creek"
"275","1023000102","NE","Blackbird Creek"
"276","1023000601","NE","West Papillion Creek-Papillion Creek"
"277","1023000602","NE","Big Papillion Creek-Papillion Creek"
"278","1024000102","NE","Weeping Water Creek"
"279","1024000601","NE","South Fork Little Nemaha River"
"280","1024000603","NE","North Fork Little Nemaha River"
"281","1024000604","NE","Outlet Little Nemaha River"
"283","1506010503","AZ","Rye Creek-Tonto Creek"
"284","1506010504","AZ","Gun Creek-Tonto Creek"
"285","1506010602","AZ","Indian Bend Wash"
"286","1506020101","AZ","Aubrey Valley"
"287","1506020102","AZ","Upper Big Chino Wash"
"288","1506020103","AZ","Ash Fork Draw-Jumbo Tank"
"289","1506020104","AZ","Upper Partridge Creek"
"290","1506020105","AZ","Lower Partridge Creek"
"291","1506020106","AZ","Middle Big Chino Wash"
"292","1506020108","AZ","Lower Big Chino Wash"
"293","1506020201","AZ","Granite Creek-Verde River"
"294","1506020202","AZ","Hell Canyon"
"295","1506020203","AZ","Sycamore Creek"
"296","1506020206","AZ","Beaver Creek"
"297","1506020207","AZ","Cherry Creek-Verde River"
"298","1506020302","AZ","East Verde River"
"299","0304010306","NC","Yadkin River"
"300","0304010303","NC","High Rock Lake"
"301","0304010304","NC","Upper Uwharrie River"
"302","0304010305","NC","Lower Uwharrie River"
"303","0304010401","NC,SC","Brown Creek"
"304","0304010402","NC","Lake Tillery-Pee Dee River"
"305","0304010403","NC","Eury Dam-Little River"
"306","0304010404","NC","Little River"
"307","0304010405","NC","Pee Dee River-Blewett Falls Lake"
"309","0304010501","NC","Upper Rocky River"
"310","0304010502","NC","Cold Water Creek"
"311","0304010503","NC","Middle Rocky River"
"312","0304010504","NC","Long Creek"
"313","0304010505","NC","Richardson Creek"
"314","0304010506","NC,SC","Lanes Creek"
"315","0304010507","NC","Lower Rocky River"
"316","0304020101","NC","Hitchcock Creek"
"317","0304020102","NC","Jones Creek"
"318","0304020103","NC,SC","Marks Creek-Pee Dee River"
"319","0304020301","NC","Upper Drowning Creek"
"320","0304020302","NC","Lower Drowning Creek"
"321","0304020303","NC","Gum Swamp-Lumber River"
"322","1004020102","MT","South Fork Musselshell River"
"324","1303020109","MX,NM","Simpson Draw"
"325","1019000309","CO","Lost Creek"
"326","1019000310","CO","Sanborn Draw-South Platte River"
"327","1019000311","CO","Greasewood Draw-South Platte River"
"328","1019000401","CO","Upper Clear Creek"
"329","1019000402","CO","Middle Clear Creek"
"330","1019000403","CO","Ralston Creek"
"331","0207000702","VA,WV","Long Marsh Run-Shenandoah River"
"332","0203010103","CT,NY","Croton River"
"333","0203010403","NJ","Navesink River-Shrewsbury River"
"334","0205010402","NY","Bennetts Creek"
"335","0413000202","NY","Dyke Creek"
"336","0205030611","PA","Conestoga River"
"337","0205030601","MD,PA","South Branch Conewago Creek"
"338","0207000905","MD,PA","Upper Monocacy River"
"339","1205000202","NM,TX","Headwaters Blackwater Draw"
"340","1205000501","NM,TX","Running Water Draw"
"341","1208000102","NM,TX","Sulphur Draw"
"342","1208000307","NM,TX","Middle Monument Draw"
"343","1208000403","NM,TX","Upper McKenzie Draw"
"344","1305000409","NM,TX","North Draw"
"345","1305000417","NM,TX","Linda Lake"
"346","1307000101","NM,TX","Red Bluff Reservoir"
"347","1307000105","NM,TX","Red Hills Draw"
"348","1307000706","NM,TX","Block 12 Oil Field-Monument Draw"
"349","1112010103","NM,TX","Frio Draw"
"350","1501000508","NV","Mud Wash-Virgin River"
"351","1501000509","NV","Valley of Fire Wash-Virgin River"
"352","1501000510","NV","Echo Wash"
"353","1501000511","NV","Catclaw Wash-Virgin River"
"354","1501001004","NV","Garden Wash"
"355","1501001005","NV","Toquop Wash"
"356","1501001007","NV","Halfway Wash-Virgin River"
"357","1506010502","AZ","Haigler Creek-Tonto Creek"
"358","1004010606","MT","Taylor Creek"
"359","1004010607","MT","Lower Little Dry Creek"
"360","1004020101","MT","North Fork Musselshell River"
"361","1019000501","CO","South Saint Vrain Creek"
"362","0304020307","NC","Upper Big Swamp"
"363","0304020304","NC","Bear Swamp-Lumber River"
"364","0304020305","NC","Raft Swamp"
"365","0304020306","NC","Gallberry Swamp"
"366","1508020022","AZ,MX","El Fresnal"
"367","1508020024","AZ,MX","Headwaters Rio El Sasabe"
"368","1503010805","AZ,MX","1503010805"
"369","1508010109","AZ,MX","Rio San Francisquito"
"370","1303020218","MX,NM","Camel Mountain"
"371","1304020102","MX,TX","Mayfield Canyon-Rio Grande"
"372","1304020114","MX,TX","Spencer Creek-Rio Grande"
"373","1304020518","MX,TX","Dominguez Mountains-Rio Grande"
"374","1304020811","MX,TX","Shafter Canyon-Rio Grande"
"375","1308000215","MX,TX","Indio Creek-Rio Grande"
"376","1308000207","MX,TX","Rosita Creek-Rio Grande"
"377","1303020221","MX,NM","Cox Peak"
"378","1303020220","MX,NM","Stiles Reservoir"
"379","1303020108","MX,NM","Sycamore Canyon"
"380","0311020205","GA","Reedy Creek"
"381","0311020202","GA","Deep Creek"
"382","0311020203","GA","Hat Creek-Alapaha River"
"383","1004020103","MT","Little Elk Creek"
"384","0304020603","NC","Headwaters Waccamaw River"
"385","0505000504","WV","Laurel Creek-Cherry River"
"386","0505000505","WV","Hominy Creek"
"387","0505000702","WV","Laurel Creek"
"388","0311020204","GA","Rough Creek-Alapaha River"
"389","0311020207","GA","Mud Creek-Alapaha River"
"390","0311020208","GA","Big Creek"
"391","1004020104","MT","Haymaker Creek"
"392","1004020105","MT","Daisy Dean Creek-Musselshell River"
"393","1004020202","MT","Fattig Creek"
"394","1004020203","MT","Hawk Creek"
"395","1004020204","MT","Parrot Creek-Musselshell River"
"396","1004020205","MT","Big Breed Creek"
"397","1004020206","MT","Rattlesnake Creek"
"398","1004020207","MT","Upper North Willow Creek"
"399","1004020208","MT","Little Wall Creek"
"400","1004020209","MT","Lower North Willow Creek"
"401","1004020210","MT","Home Creek-Musselshell River"
"402","1019000505","CO","South Boulder Creek"
"403","1019000502","CO","North Saint Vrain Creek"
"404","1019000503","CO","Left Hand Creek"
"405","1019000504","CO","Headwaters Boulder Creek"
"406","1019000506","CO","Coal Creek-Boulder Creek"
"407","1019000601","CO","North Fork Big Thompson River"
"408","1004020106","MT","Big Elk Creek"
"409","1004020107","MT","Hopley Creek"
"410","1019000602","CO","Headwaters Big Thompson River"
"411","1019000604","CO","Headwaters Little Thompson River"
"413","1908040105","AK","South Fork Birch Creek"
"414","0311020209","GA","Grand Bay Creek"
"415","0311020301","GA","Hardy Mill Creek-Withlacoochee River"
"416","0311020302","GA","New River"
"417","0311020303","GA","Cat Creek"
"418","0311020304","GA","Bear Creek-Withlacoochee River"
"419","1004020108","MT","Antelope Creek"
"420","1004020109","MT","American Fork"
"421","1004020110","MT","Mud Creek-Musselshell River"
"422","1019000206","CO","West Plum Creek"
"423","1019000301","CO","Headwaters Cherry Creek"
"424","1019000302","CO","Sand Creek"
"425","1019000303","CO","Cherry Creek-South Platte River"
"426","1019000305","CO","Beebe Seep Canal"
"427","1019000307","CO","Headwaters Box Elder Creek"
"428","1019000308","CO","Outlet Box Elder Creek"
"429","0304020308","NC","Middle Big Swamp"
"430","1104000506","KS","Wolf Creek-Bear Creek"
"431","1104000507","KS","Lakin Draw"
"432","1104000602","KS,OK","City of Hugoton"
"433","1604010705","NV","Antelope Creek"
"434","1604010701","NV","Headwaters Reese River"
"435","0304020309","NC","Lower Big Swamp"
"436","0304020310","NC","Saddletree Swamp-Lumber River"
"437","0304020311","NC","Porter Swamp-Lumber River"
"438","0304020403","NC,SC","Shoe Heel Creek"
"439","0304020601","NC","Red Hill Swamp"
"440","0304020602","NC","White Marsh"
"441","0304020604","NC","Juniper Creek-Waccamaw River"
"442","1604010702","NV","Cottonwood Creek-Reese River"
"443","1604010704","NV","Silver Creek-Reese River"
"444","1604010706","NV","Cain Creek"
"445","1604010707","NV","Boone Creek-Reese River"
"446","1604010708","NV","Fish Creek-Reese River"
"447","1604010709","NV","Trout Creek-Reese River"
"448","1604010710","NV","Elder Creek-Reese River"
"449","1604010801","NV","Rock Creek-Humboldt River"
"450","0410000901","OH","South Turkeyfoot Creek"
"451","0410000902","OH","Garret Creek-Maumee River"
"452","0410000903","OH","Bad Creek"
"453","0304020606","NC","Gore Creek-Waccamaw River"
"454","1021000208","NE","Dismal River"
"455","1021000301","NE","Dry Creek"
"456","1021000302","NE","Victoria Creek"
"457","1021000303","NE","Rifle Creek-Middle Loup River"
"458","1021000304","NE","Sand Creek-Middle Loup River"
"459","1004020114","MT","Careless Creek"
"460","0410000904","OH","North Turkeyfoot Creek-Maumee River"
"461","0410000905","OH","Beaver Creek-Maumee River"
"462","0410000906","OH","Tontogany Creek-Maumee River"
"463","0410000907","OH","Upper Swan Creek"
"464","0410000908","OH","Lower Swan Creek"
"465","1004020403","MT","Fords Creek"
"466","1004020404","MT","South Fork McDonald Creek"
"467","1004020111","MT","Simmons Creek"
"468","1004020112","MT","Fish Creek"
"469","1004020113","MT","Roberts Creek"
"470","1004020115","MT","Big Coulee Creek"
"471","1004020116","MT","Painted Robe Creek"
"472","1004020504","MT","Dovetail Creek"
"473","1004020505","MT","Lodgepole Creek"
"474","1004020506","MT","Upper Crooked Creek"
"475","1004020507","MT","Lower Crooked Creek"
"476","1004020508","MT","Musselshell River-Fort Peck Reservoir"
"477","1019001001","CO","Upper Kiowa Creek"
"478","1019001002","CO","Comanche Creek"
"479","1019001003","CO","Middle Kiowa Creek"
"480","1019001004","CO","Lower Kiowa Creek"
"481","1019001101","CO","East Bijou Creek"
"482","1019001102","CO","West Bijou Creek"
"483","1019001104","CO","Muddy Creek"
"484","1004020117","MT","Goulding Creek"
"485","1004020118","MT","Currant Creek"
"486","1019001201","CO","Badger Creek"
"487","1019001202","CO","Sand Arroyo Creek-South Platte River"
"488","1019001203","CO","Wildcat Creek"
"489","0311020305","GA","Upper Okapilco Creek"
"490","0311020306","GA","Lower Okapilco Creek"
"491","0311020307","GA","Piscola Creek"
"492","0311020401","GA","Upper Little River"
"493","0311020402","GA","Ty Ty Creek"
"494","0311020403","GA","Warrior Creek"
"495","0311020404","GA","Middle Little River"
"496","0311020405","GA","Lower Little River"
"497","1004020119","MT","Twin Coulee"
"498","1304020527","MX,TX","Horse Canyon-Rio Grande"
"499","1304020813","MX,TX","Indian Creek-Rio Grande"
"500","1304020802","MX,TX","Reagan Canyon-Rio Grande"
"501","0409000304","MI","Clinton River"
"502","1004020120","MT","Cameron Creek"
"503","1004020121","MT","Horsethief Creek"
"504","1004020122","MT","Halfbreed Creek"
"505","1004020123","MT","Big Coulee Creek-Musselshell River"
"506","1004020201","MT","Willow Creek"
"507","1019000605","CO","Dry Creek-Little Thompson River"
"508","1019000706","CO","Lone Pine Creek"
"509","1019000802","CO,WY","Spring Creek-Lone Tree Creek"
"510","1104000304","KS","Town of Hickok-North Fork Cimarron River"
"511","0410000909","OH","Grassy Creek-Maumee River"
"512","0410001001","OH","Rocky Ford-Middle Branch Portage River"
"513","0410001002","OH","South Branch Portage River-Middle Branch Portage River"
"514","0410000101","MI","Stony Creek-Frontal Lake Erie"
"515","0410000102","MI","Otter Creek-Frontal Lake Erie"
"516","0410000202","MI","South Branch River Raisin"
"517","0410000204","MI","River Raisin"
"518","0410000601","MI","Lime Creek-Bean Creek"
"519","0405000107","IN,MI","Prairie River"
"520","0410000203","MI,OH","Little River Raisin-River Raisin"
"521","1021000401","NE","Headwaters South Loup River"
"522","1021000306","NE","Oak Creek"
"523","1021000307","NE","Deer Creek-Middle Loup River"
"524","1021000308","NE","Turkey Creek-Middle Loup River"
"525","1021000402","NE","Upper South Loup River"
"526","1021000403","NE","Middle South Loup River"
"527","1021000404","NE","Lower South Loup River"
"528","1021000405","NE","Outlet South Loup River"
"529","1508010302","AZ,MX","Puentes Cuates"
"530","1508010309","AZ,MX","1508010309"
"531","1807030506","MX","Lower Rio De Las Palmas"
"532","1807030503","MX","Arroyo De La Cienaga"
"533","1807030505","CA,MX","Arroyo Seco"
"534","1304020520","MX,TX","Fresno Creek-Rio Grande"
"535","1304020524","MX,TX","Heath Creek-Rio Grande"
"536","1021000501","NE","Upper Mud Creek"
"537","1021000502","NE","Clear Creek"
"538","1021000503","NE","Middle Mud Creek"
"539","1021000504","NE","Lower Mud Creek"
"540","1021000601","NE","Big Creek-North Loup River"
"541","1021000602","NE","Wamaduze Creek-North Loup River"
"542","1021000603","NE","Pass Creek-North Loup River"
"543","1021000604","NE","Calf Creek-North Loup River"
"544","1021000605","NE","Goose Creek"
"545","1021000606","NE","Town of Purdum-North Loup River"
"546","1021000607","NE","Goldman Lake-North Loup River"
"547","1021000608","NE","Chesbra Canyon-North Loup River"
"548","1807030504","MX","Upper Rio De Las Palmas"
"549","1807030512","CA,MX","Lower Cottonwood Creek"
"550","1807030507","MX","Arroyo Florido"
"551","1807030513","CA,MX","Tijuana River-Frontal Pacific Ocean"
"552","1807030501","MX","El Beltran"
"553","1807030502","MX","Arroyo De Las Calabazas"
"554","1021000701","NE","Cedar Creek-North Loup River"
"555","1019001302","CO","Sand Creek"
"556","1019001211","CO","Spring Canyon-South Platte River"
"557","1019001212","CO,NE","Cottonwood Creek-South Platte River"
"558","1019001301","CO","Upper Beaver Creek"
"559","1810020407","CA,MX","Mesa Andrade"
"560","1303020107","MX,NM","Outlet Hachita Valley"
"561","1019001303","CO","Middle Beaver Creek"
"562","1019001304","CO","Lower Beaver Creek"
"563","1019001401","CO","North Pawnee Creek"
"564","1019001402","CO","South Pawnee Creek"
"565","1019001403","CO","Spring Creek-Pawnee Creek"
"566","1019001404","CO","Outlet Pawnee Creek"
